Days,Time,Building and Room,Seats,Enrolled,Waits,Dept_name,
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , (None) /, 1, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 4:00P-5:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 4:00P-5:50P, Jolley / 104, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 4:00P-5:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 4:00P-5:50P, Jolley / 104, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 4:00P-5:50P, Jolley / 104, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 12:00P-1:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 2:00P-3:50P, Jolley / 104, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 2:00P-3:50P, Jolley / 104, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 2:00P-3:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 4:00P-5:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 1:00P-2:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 9:00A-10:50A, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:00P-1:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 2:00P-3:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 4:00P-5:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 1:00P-2:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 3:00P-4:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 9:00A-10:50A, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 12:00P-1:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 2:00P-3:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 4:00P-5:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 1:00P-2:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 3:00P-4:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 9:00A-10:50A, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:00P-1:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 2:00P-3:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 4:00P-5:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 1:00P-2:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 3:00P-4:50P, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 9:00A-11:00A, Urbauer / 320, 4, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 2:00P-3:50P, Urbauer / 320, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 12:00P-1:50P, Urbauer / 320, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 11:00A-11:50A, Urbauer / 222, 36, 36, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 11:00A-11:50A, Urbauer / 218, 36, 36, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 10:00A-10:50A, Jubel / 120, 58, 61, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 5:30P-7:00P, Cupples II / L009, 12, 15, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 5:30P-8:30P, Duncker / 101, 55, 57, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 1:00P-4:00P, Rudolph / L78, 9, 9, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , (None) /, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 2, 2, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 3, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , (None) /, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 3, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 5, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 2, 2, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 2, 2, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 3, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , (None) /, 1, 1, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37),
