1_value,2_value,3_value,4_value,5_value,EV,max_suit,win_rate
1,4,6,6,8,0.52181,2,0.71916
3,7,10,12,12,0.610155,3,0.8528
4,5,7,7,9,0.542483,2,0.66024
3,3,4,12,12,0.708506,3,0.84576
2,3,7,7,9,0.547856,3,0.76708
1,6,9,11,12,0.388864,3,0.55368
0,5,7,9,12,0.376163,3,0.53104
5,5,7,10,10,0.685652,2,0.812
1,2,3,4,5,0.770167,2,0.90396
0,4,5,6,7,0.487973,3,0.4988
0,0,3,7,9,0.423515,2,0.32592
0,1,1,2,2,0.628335,3,0.67188
0,4,5,5,12,0.505489,2,0.72928
2,3,6,6,8,0.521667,2,0.66796
0,1,3,8,8,0.553541,2,0.68836
0,0,2,5,9,0.419898,2,0.3096
5,6,7,9,11,0.457853,3,0.46656
4,6,6,7,10,0.536723,2,0.4314
1,2,2,5,7,0.459151,2,0.24168
2,3,5,6,7,0.398632,2,0.34472
4,5,7,9,11,0.368235,2,0.3944
1,2,3,4,5,0.770167,2,0.9012
2,3,5,10,12,0.390088,3,0.46816
3,4,7,7,11,0.539302,2,0.72564
3,4,7,8,12,0.379994,3,0.48436
5,5,7,10,11,0.535629,3,0.52424
0,3,4,8,9,0.332713,3,0.32448
2,5,5,9,12,0.510046,2,0.54572
3,9,9,10,11,0.585982,3,0.52968
3,4,5,9,12,0.393395,3,0.42464
1,3,7,8,12,0.540531,4,0.6824
2,3,5,8,11,0.343554,2,0.34792
1,1,4,4,12,0.640028,2,0.71192
0,0,2,4,12,0.452147,3,0.53964
1,1,2,2,11,0.621115,2,0.65244
2,8,9,12,12,0.601462,2,0.8534
3,4,5,9,12,0.371348,2,0.38988
0,2,3,6,11,0.335335,2,0.37092
0,1,2,7,9,0.303973,2,0.27604
2,3,4,8,9,0.333736,2,0.25564
3,4,5,6,8,0.47973,2,0.44848
1,5,6,6,8,0.527549,2,0.75372
1,2,7,9,12,0.372478,3,0.52456
1,2,4,10,12,0.352647,2,0.43184
1,4,7,10,11,0.342535,2,0.42848
2,5,6,8,11,0.359553,2,0.39672
1,2,3,4,12,0.480662,2,0.54136
1,4,9,12,12,0.609071,3,0.70192
1,1,3,5,8,0.445366,2,0.274
7,9,9,10,12,0.586979,3,0.61204
0,0,3,8,10,0.425797,2,0.39128
3,4,6,11,11,0.593003,2,0.7282
0,3,4,9,11,0.328837,2,0.40148
3,6,7,9,10,0.447603,3,0.3642
6,7,8,9,10,0.793881,2,0.92836
0,1,8,9,10,0.339788,2,0.40376
1,4,4,9,10,0.511179,3,0.43764
1,5,7,9,10,0.365429,3,0.41588
0,2,5,7,12,0.360895,3,0.49636
1,2,10,11,12,0.366532,2,0.53832
2,5,6,7,10,0.372288,3,0.40224
3,3,4,4,12,0.640516,2,0.67612
2,3,7,9,12,0.353725,2,0.49532
0,1,1,8,11,0.463544,3,0.49168
0,1,10,11,11,0.688428,4,0.87028
2,4,11,11,12,0.586067,2,0.86068
2,5,7,7,7,0.775869,2,0.9394
4,6,10,10,11,0.573194,2,0.79924
1,2,2,3,5,0.533883,3,0.33728
3,3,4,8,11,0.497719,3,0.46928
3,4,6,10,12,0.390138,3,0.46828
3,6,7,8,8,0.559605,2,0.754
3,5,6,11,12,0.370823,2,0.43284
0,0,1,3,12,0.489105,2,0.56784
5,10,11,12,12,0.613453,3,0.70932
2,3,6,7,8,0.353459,3,0.31988
3,4,7,9,10,0.376179,3,0.38872
2,5,6,10,11,0.852203,5,0.95848
2,5,7,12,12,0.59707,2,0.81532
4,5,6,6,7,0.623891,3,0.72128
3,5,6,11,12,0.392726,3,0.46668
0,0,1,5,5,0.640565,2,0.7108
2,4,9,10,12,0.385514,3,0.54432
0,4,7,7,11,0.533992,2,0.75936
3,8,9,9,11,0.584877,3,0.82636
0,3,3,4,12,0.480049,2,0.53004
3,6,8,10,11,0.362275,2,0.44164
2,5,8,10,11,0.357923,2,0.4406
2,7,8,10,11,0.430949,2,0.54492
3,3,8,8,12,0.672711,2,0.8086
0,0,1,3,7,0.450431,3,0.26932
0,2,6,10,11,0.347522,3,0.46344
2,7,8,9,9,0.573136,2,0.81744
2,5,8,8,9,0.550575,2,0.75724
4,7,8,12,12,0.61287,3,0.64668
1,2,4,8,10,0.350079,3,0.34724
7,8,9,10,11,0.818474,4,0.946
3,5,5,7,11,0.512705,2,0.46808
0,5,7,7,10,0.532889,2,0.74916
0,4,4,10,11,0.495059,2,0.4904
0,3,4,7,11,0.357747,3,0.41568
1,2,7,10,12,0.350586,2,0.49632
0,2,4,10,10,0.575928,2,0.74664
5,8,9,10,12,0.459088,2,0.55992
2,3,3,8,11,0.477237,2,0.46384
2,7,9,11,12,0.392854,3,0.54008
0,5,6,8,12,0.379555,3,0.51084
0,1,5,9,10,0.331795,3,0.42
0,2,4,7,9,0.303281,2,0.29644
1,4,5,7,11,0.374669,3,0.43084
2,6,9,10,10,0.590326,3,0.82464
5,6,7,9,12,0.449144,2,0.48288
2,3,5,10,12,0.550393,4,0.65416
2,2,5,6,8,0.479651,2,0.32196
2,3,4,9,11,0.374762,3,0.36636
4,10,11,11,12,0.590676,2,0.87316
4,6,8,9,12,0.384498,2,0.47224
1,3,4,11,12,0.356884,2,0.44904
3,3,5,6,8,0.511884,3,0.33248
0,1,4,5,5,0.502864,2,0.70424
2,4,9,10,12,0.36204,2,0.49524
1,1,4,5,6,0.459306,2,0.24192
0,2,2,5,11,0.456917,2,0.45568
1,3,6,9,11,0.350625,3,0.4426
5,6,7,9,9,0.619485,3,0.73264
0,4,7,8,8,0.549246,2,0.78712
0,0,1,10,12,0.456769,3,0.58584
0,5,6,11,12,0.346243,2,0.48972
3,4,6,7,9,0.432762,3,0.4104
2,2,4,5,6,0.540767,3,0.37972
0,4,6,10,12,0.34231,2,0.49728
6,7,9,10,11,0.45954,3,0.50608
2,5,6,9,12,0.388435,3,0.49984
0,1,2,3,9,0.46513,3,0.4654
2,3,5,9,10,0.358599,3,0.34728
2,3,8,9,12,0.364443,2,0.50528
2,5,7,10,11,0.371639,3,0.47944
4,5,6,7,11,0.497917,2,0.49912
5,6,7,9,12,0.449144,2,0.48068
3,3,7,10,11,0.509688,3,0.53696
2,4,6,7,8,0.407156,2,0.39416
0,4,7,10,11,0.339794,2,0.44808
1,4,7,11,12,0.371965,3,0.5232
0,1,5,8,12,0.33737,2,0.50508
1,7,7,9,12,0.537314,2,0.5618
4,4,9,10,11,0.513563,2,0.53744
0,0,8,11,12,0.445036,2,0.5982
1,4,8,8,11,0.563146,3,0.80668
0,3,8,8,8,0.780693,2,0.93632
0,1,3,10,12,0.430272,3,0.52016
2,3,3,7,10,0.474994,2,0.37132
0,0,1,4,9,0.446388,3,0.36076
1,5,7,10,10,0.571854,2,0.80232
1,2,3,3,4,0.574737,2,0.67644
1,7,8,9,10,0.512684,3,0.60056
5,6,8,10,11,0.375673,2,0.39576
0,3,4,8,11,0.326921,2,0.38876
0,4,6,8,9,0.348483,3,0.36536
5,10,11,12,12,0.614293,3,0.87072
3,5,7,7,11,0.55474,3,0.59264
4,6,7,9,10,0.586818,4,0.64552
1,2,2,4,5,0.511982,2,0.31176
0,2,5,7,10,0.304368,2,0.3506
7,7,8,9,11,0.593526,2,0.578
0,2,4,7,11,0.346195,3,0.4064
2,3,6,10,10,0.576166,2,0.7578
0,0,1,4,6,0.588016,4,0.4728
1,1,1,4,10,0.743082,2,0.43328
1,2,3,9,12,0.422655,2,0.44156
2,5,11,11,12,0.599413,3,0.70464
3,4,4,9,11,0.494096,2,0.47308
2,4,5,10,11,0.349598,2,0.37372
5,7,10,11,12,0.400189,3,0.53568
6,8,8,9,11,0.564511,2,0.51748
0,2,3,5,10,0.346313,3,0.3424
0,1,3,4,6,0.378965,2,0.30096
2,5,7,11,12,0.353488,2,0.48776
2,3,4,11,11,0.596747,2,0.67912
3,5,7,10,11,0.358654,2,0.41692
2,5,10,10,11,0.57315,2,0.81968
1,3,6,9,10,0.32556,2,0.3876
2,3,4,4,11,0.52362,3,0.49036
0,6,11,11,11,0.79831,3,0.97588
2,2,3,6,12,0.493237,3,0.5392
4,5,6,7,9,0.489747,2,0.481
4,4,4,10,10,0.855719,2,0.85828
2,5,8,11,11,0.584791,2,0.79452
6,6,8,11,12,0.534087,2,0.5774
1,2,2,5,6,0.477831,3,0.24248
2,3,4,7,11,0.348294,2,0.32764
0,2,4,5,9,0.309467,2,0.28912
1,3,4,6,10,0.334228,2,0.31108
0,8,10,11,12,0.443362,2,0.59304
0,1,3,4,7,0.380874,2,0.31676
1,3,8,10,11,0.373149,3,0.47688
1,1,4,7,10,0.44391,2,0.39716
3,3,4,6,9,0.487162,2,0.34112
1,3,4,11,12,0.379807,3,0.47264
0,4,4,5,6,0.502451,2,0.25208
0,2,4,10,11,0.328233,2,0.42024
1,1,4,10,10,0.684731,2,0.82244
1,2,7,8,8,0.559506,3,0.7748
0,4,4,5,9,0.487245,2,0.32152
3,3,9,10,12,0.493944,2,0.60036
0,4,6,11,12,0.344104,2,0.5124
0,3,4,5,10,0.353926,3,0.37644
0,1,2,3,5,0.437434,2,0.39688
0,2,9,10,11,0.371111,3,0.48032
0,5,5,7,9,0.526905,3,0.3956
0,4,4,5,11,0.489535,2,0.434
5,6,9,10,11,0.391809,3,0.46428
3,6,7,12,12,0.613684,3,0.79664
2,5,6,6,12,0.526242,2,0.70324
0,1,2,4,8,0.391452,3,0.36048
2,7,7,11,12,0.539319,2,0.58268
0,1,5,7,12,0.358715,3,0.50532
0,0,5,8,11,0.429324,2,0.46196
3,6,6,11,12,0.526069,2,0.58308
4,6,8,11,11,0.602238,3,0.78444
1,1,2,8,9,0.441372,2,0.35028
4,5,7,11,11,0.593201,2,0.73168
1,2,3,4,6,0.476867,3,0.41288
2,4,8,10,11,0.355783,2,0.43828
0,5,7,9,11,0.373342,3,0.47292
1,3,8,9,12,0.361915,2,0.5132
3,4,6,7,8,0.428707,3,0.40516
1,5,5,7,8,0.532417,3,0.3612
0,4,7,11,11,0.584705,2,0.80736
1,2,2,5,8,0.460366,2,0.28588
1,3,6,8,10,0.323631,2,0.36252
3,6,9,12,12,0.59719,2,0.8132
0,3,4,5,8,0.317988,2,0.27552
1,3,7,7,12,0.556093,3,0.7868
0,1,3,11,12,0.412426,2,0.5168
4,5,6,7,9,0.489747,2,0.46272
5,8,10,10,11,0.58267,2,0.81332
0,0,2,10,12,0.436695,2,0.5772
0,4,6,9,9,0.572946,3,0.78748
3,6,7,8,9,0.492151,2,0.51324
0,2,3,4,6,0.457482,2,0.4166
2,6,9,10,12,0.374916,2,0.5054
0,0,1,1,2,0.619564,3,0.62576
0,3,3,5,12,0.481299,2,0.52044
2,6,6,7,8,0.550114,3,0.36424
4,6,8,11,12,0.379329,2,0.48972
0,5,7,7,8,0.541319,2,0.75644
2,4,5,8,10,0.345511,2,0.32944
3,4,5,8,10,0.347858,2,0.28868
0,4,6,6,12,0.537774,3,0.77452
0,3,5,6,11,0.334352,2,0.4168
2,4,5,6,12,0.429318,2,0.49584
1,3,3,8,11,0.496478,3,0.48828
2,3,4,5,7,0.469994,2,0.40092
0,0,10,12,12,0.700136,2,0.88712
2,3,3,4,9,0.489774,2,0.34188
1,3,5,6,7,0.396433,2,0.37568
1,5,10,11,12,0.387732,3,0.55772
3,4,5,9,11,0.359208,2,0.32864
0,0,5,6,11,0.449527,3,0.48136
5,8,11,12,12,0.614262,3,0.85192
4,5,7,8,9,0.420754,2,0.40616
0,3,7,10,11,0.361734,3,0.47996
1,5,6,6,12,0.650851,4,0.85548
1,1,5,5,11,0.658278,3,0.7404
1,4,6,9,12,0.534527,4,0.68808
2,5,6,11,12,0.359958,2,0.45964
2,2,2,5,11,0.749158,2,0.51668
1,4,4,4,10,0.760423,2,0.93492
1,3,3,10,12,0.506258,3,0.59544
2,4,6,10,12,0.37759,3,0.3638
3,5,5,7,12,0.513814,2,0.54496
0,3,6,8,9,0.322408,2,0.34468
1,5,9,12,12,0.597148,2,0.83544
1,2,3,5,7,0.405478,3,0.32592
2,7,7,8,10,0.545052,2,0.44272
0,2,3,8,9,0.311194,2,0.28856
5,8,9,11,12,0.460716,2,0.55204
3,4,7,8,10,0.374664,3,0.39676
8,9,10,12,12,0.651189,3,0.78812
1,2,3,3,8,0.505076,3,0.5642
0,6,7,10,11,0.366985,3,0.46196
1,1,2,3,6,0.473626,3,0.25068
4,6,7,10,12,0.405209,3,0.46924
2,5,7,11,12,0.353488,2,0.51048
7,10,11,11,12,0.590717,2,0.81964
3,7,7,10,11,0.542789,2,0.48724
1,3,5,7,7,0.555092,3,0.71252
1,4,11,12,12,0.597282,2,0.83792
0,0,4,6,7,0.437247,2,0.27544
0,1,5,7,12,0.527233,4,0.68404
0,2,5,5,9,0.50206,2,0.70932
5,6,8,9,11,0.441072,2,0.46716
1,2,4,5,6,0.388456,2,0.33428
4,4,6,6,8,0.655949,2,0.70984
1,1,5,7,10,0.445064,2,0.38428
2,4,9,10,12,0.386394,3,0.52004
0,0,3,5,9,0.421163,2,0.31776
0,3,4,5,10,0.354117,3,0.37048
0,1,2,7,9,0.329014,3,0.30856
0,1,6,7,12,0.337481,2,0.47484
1,3,10,11,11,0.58487,2,0.83368
4,7,10,10,10,0.789881,2,0.92312
1,7,8,11,12,0.387508,3,0.53624
2,5,6,10,11,0.369687,3,0.44064
1,4,5,11,12,0.537955,4,0.65284
0,1,3,6,8,0.298357,2,0.23164
0,4,6,7,8,0.402575,2,0.40136
3,3,8,11,11,0.693136,2,0.85636
5,6,7,8,12,0.527251,3,0.5808
0,6,7,9,9,0.568092,2,0.8076
4,5,11,12,12,0.696872,4,0.8834
0,4,6,8,11,0.356833,3,0.44356
5,8,8,9,11,0.564496,2,0.50088
1,2,8,10,10,0.571852,2,0.81524
0,3,5,6,6,0.524742,2,0.72108
1,1,3,11,12,0.456442,2,0.56032
2,4,7,10,11,0.345064,2,0.43332
3,4,8,8,9,0.545465,2,0.77536
0,1,4,8,8,0.548826,2,0.7426
0,7,10,11,12,0.550106,4,0.71616
0,3,4,8,10,0.341426,3,0.37608
1,2,6,7,11,0.518311,4,0.6014
1,5,8,11,12,0.361678,2,0.5026
0,1,1,6,12,0.469544,3,0.55388
2,2,3,6,11,0.466413,2,0.45088
0,3,8,11,11,0.598163,3,0.8402
2,3,4,7,10,0.363279,3,0.33532
2,4,5,6,12,0.429318,2,0.49848
0,1,2,5,12,0.420678,3,0.51664
0,0,3,3,6,0.636142,3,0.6468
0,4,5,11,12,0.342002,2,0.51036
0,5,12,12,12,0.798368,2,0.9718
0,7,8,10,11,0.426374,2,0.52076
3,4,6,7,8,0.429941,3,0.4066
0,0,6,9,10,0.438529,2,0.43788
0,4,6,7,9,0.356801,3,0.36772
2,2,9,10,11,0.484983,2,0.50864
1,7,8,11,12,0.365571,2,0.52052
0,2,6,9,12,0.367537,3,0.51948
0,3,4,4,10,0.493179,2,0.65216
0,3,3,4,5,0.48504,2,0.218
0,1,4,9,10,0.312939,2,0.34808
0,3,3,5,12,0.500714,3,0.53424
1,2,4,4,5,0.537287,2,0.68116
3,4,5,5,6,0.600637,2,0.70572
1,3,6,8,10,0.323631,2,0.38116
1,2,9,10,10,0.679841,4,0.8398
7,9,9,10,12,0.586979,3,0.6076
2,2,6,7,11,0.464033,2,0.45544
0,4,7,9,11,0.337937,2,0.4268
1,1,4,4,12,0.651334,3,0.71732
1,4,6,6,9,0.517329,2,0.74312
0,0,2,11,12,0.459316,3,0.59628
3,7,8,11,12,0.370442,2,0.50252
3,4,8,9,10,0.3548,2,0.38524
1,1,3,6,11,0.464384,3,0.45656
4,9,10,10,10,0.789917,2,0.93024
6,9,9,11,11,0.694337,2,0.84296
0,3,6,12,12,0.600694,2,0.82168
0,2,4,5,11,0.350043,3,0.4096
0,1,4,6,10,0.306923,2,0.3226
2,4,4,10,10,0.685385,2,0.81108
1,5,5,9,9,0.686217,3,0.8018
4,5,7,10,12,0.373345,2,0.42464
6,8,9,11,12,0.479438,3,0.44076
0,7,9,11,12,0.364599,2,0.5104
1,9,11,11,11,0.794244,2,0.96276
1,3,4,7,12,0.357918,2,0.40936
1,2,5,6,7,0.318254,2,0.2664
0,2,3,10,11,0.334133,2,0.38016
1,3,5,9,10,0.323104,2,0.34716
0,1,9,10,12,0.357688,2,0.53308
1,2,5,5,9,0.507849,2,0.68872
1,2,3,5,7,0.384389,2,0.29424
0,2,5,9,10,0.308304,2,0.38636
3,7,10,12,12,0.610155,3,0.8528
2,2,6,8,11,0.484786,3,0.50152
5,8,10,11,12,0.45363,2,0.5842
1,1,5,11,11,0.692648,2,0.82876
0,1,4,7,11,0.319825,2,0.3812
2,2,4,4,11,0.639312,2,0.688
3,4,7,10,12,0.360427,2,0.46708
0,4,5,7,11,0.338868,2,0.415
2,7,8,8,9,0.575512,3,0.81024
1,4,9,11,12,0.544307,4,0.6892
3,4,4,8,10,0.491904,2,0.39112
4,5,8,9,10,0.382196,3,0.41508
1,6,7,8,12,0.37342,2,0.4944
6,6,6,11,12,0.771201,2,0.66128
2,4,5,6,7,0.475867,2,0.44744
3,6,8,9,10,0.430046,2,0.48008
2,6,7,10,11,0.349211,2,0.45376
1,4,5,9,10,0.325394,2,0.34856
1,1,5,7,9,0.472446,3,0.39004
1,3,7,8,12,0.349288,2,0.4724
0,1,2,3,4,0.764915,2,0.8972
0,1,8,9,10,0.361869,3,0.32916
0,2,4,7,10,0.311663,2,0.33756
1,5,7,10,11,0.344675,2,0.42356
0,3,4,6,8,0.3449,3,0.29176
4,6,6,7,10,0.536723,2,0.4306
3,4,6,8,8,0.554163,2,0.68648
0,8,8,11,12,0.571962,3,0.62416
1,2,2,3,6,0.487292,3,0.2706
1,5,6,7,12,0.367251,2,0.50344
3,4,5,7,11,0.423742,2,0.42944
3,4,6,10,11,0.354194,2,0.38176
3,4,7,10,12,0.360427,2,0.46804
5,8,8,9,11,0.578886,3,0.53304
4,4,8,8,9,0.669932,2,0.76472
3,6,8,8,10,0.56663,3,0.78672
3,5,7,7,11,0.539319,2,0.704
3,5,9,10,12,0.388662,3,0.5248
3,5,9,11,12,0.391206,3,0.54184
1,2,6,7,11,0.34569,3,0.4402
0,1,3,6,10,0.312826,2,0.31616
1,2,6,6,12,0.526018,2,0.75456
0,0,7,7,11,0.673189,3,0.77228
1,3,6,7,8,0.522229,4,0.55504
4,6,7,9,11,0.391939,3,0.41016
2,5,8,9,11,0.365314,2,0.44088
0,0,3,11,12,0.438937,2,0.56272
1,1,3,4,8,0.451413,2,0.28976
0,2,3,4,5,0.456343,2,0.42916
0,1,7,11,12,0.346992,2,0.53208
6,7,9,10,12,0.44953,2,0.51832
2,3,9,11,12,0.36984,2,0.50512
5,6,8,11,11,0.593405,2,0.72976
4,6,6,8,8,0.671538,2,0.77616
2,3,4,8,12,0.383241,3,0.30748
1,2,6,7,9,0.344261,3,0.35928
0,10,10,12,12,0.702117,2,0.893
3,5,9,10,11,0.362036,2,0.434
4,6,8,9,12,0.406641,3,0.50196
0,2,4,5,10,0.342317,3,0.36704
0,3,8,11,12,0.38574,3,0.54824
1,1,3,11,12,0.476774,3,0.60352
5,6,8,9,10,0.433713,2,0.47184
3,7,9,11,12,0.372209,2,0.52488
4,4,5,9,10,0.512254,3,0.4198
1,4,6,8,10,0.358457,3,0.3036
4,7,9,10,12,0.402345,3,0.40968
1,2,3,9,12,0.441481,3,0.47896
2,2,2,5,10,0.749106,2,0.43704
0,3,6,6,11,0.536582,3,0.76148
1,9,11,12,12,0.614265,3,0.87628
0,1,5,6,12,0.355395,3,0.38336
3,5,6,12,12,0.604861,2,0.7478
2,3,6,8,11,0.336689,2,0.39248
0,1,2,6,11,0.321068,2,0.35324
0,4,5,5,7,0.511624,2,0.73136
0,3,8,10,12,0.382027,3,0.41524
1,3,6,9,12,0.349218,2,0.49936
0,5,6,10,12,0.344449,2,0.50084
2,4,5,10,11,0.372644,3,0.40024
3,5,6,10,11,0.356334,2,0.3778
1,2,7,9,12,0.371893,3,0.51856
1,2,4,11,12,0.35443,2,0.45576
0,2,9,10,10,0.585905,3,0.82368
3,4,7,9,9,0.56308,2,0.74296
0,4,6,8,12,0.369634,3,0.50176
0,6,10,10,12,0.588352,3,0.87596
0,9,9,11,12,0.568858,2,0.58692
5,7,8,9,11,0.526114,3,0.5824
0,4,5,5,7,0.511624,2,0.70816
0,4,5,8,9,0.516611,4,0.57424
4,5,5,7,11,0.518705,2,0.47576
6,8,9,10,10,0.619508,2,0.78644
1,3,4,8,11,0.338631,2,0.36084
1,4,6,10,12,0.370143,3,0.5302
0,2,5,9,10,0.333374,3,0.39936
0,1,4,5,12,0.328929,2,0.4602
2,6,8,12,12,0.610017,3,0.8442
4,5,7,8,12,0.434884,2,0.49736
3,3,4,5,11,0.494755,2,0.44112
4,5,9,11,11,0.584873,2,0.79584
0,2,6,10,11,0.350143,3,0.45684
1,2,4,5,8,0.392432,2,0.3524
2,3,3,4,7,0.487468,2,0.26032
1,2,2,9,11,0.461448,2,0.48416
1,3,4,5,9,0.417914,3,0.3896
0,3,4,6,12,0.353172,2,0.45488
1,3,9,10,11,0.352733,2,0.46824
2,3,5,6,8,0.400722,2,0.35764
3,5,6,7,9,0.487994,2,0.48452
0,1,4,4,7,0.489601,2,0.65132
3,5,5,10,12,0.511078,2,0.5676
1,3,7,7,10,0.532872,2,0.73956
1,1,2,6,10,0.440288,2,0.38292
1,2,5,5,5,0.765632,2,0.89176
1,2,5,6,12,0.534526,4,0.66408
1,4,8,9,11,0.351396,2,0.43504
4,5,6,6,12,0.55353,3,0.65144
2,3,4,8,10,0.340684,2,0.2806
1,2,5,8,8,0.548954,2,0.70524
1,5,7,7,10,0.549063,3,0.77112
0,1,9,10,11,0.344892,2,0.45348
2,4,8,11,12,0.362067,2,0.52252
2,2,4,9,12,0.465073,2,0.53056
1,2,6,9,11,0.349776,3,0.46408
0,3,3,5,9,0.471448,2,0.32796
1,3,6,8,10,0.323631,2,0.38064
0,2,3,4,11,0.401341,2,0.43768
0,2,6,6,7,0.514891,2,0.7388
1,3,4,5,9,0.3981,2,0.3762
2,3,4,7,11,0.348294,2,0.324
0,1,3,4,12,0.420299,3,0.51004
0,1,8,10,12,0.37693,3,0.41804
2,4,5,5,9,0.513749,2,0.61804
1,3,4,6,9,0.352066,3,0.31536
0,1,3,3,7,0.47931,2,0.58604
3,8,8,11,12,0.557213,2,0.61356
1,4,4,8,9,0.490714,2,0.35476
0,3,5,9,12,0.532112,4,0.66292
1,2,4,8,11,0.336176,2,0.37096
0,1,3,11,11,0.692735,4,0.79484
2,2,10,11,12,0.500324,3,0.62264
1,3,5,8,10,0.321181,2,0.32896
2,4,8,9,10,0.352453,2,0.40692
6,7,9,10,12,0.44953,2,0.52072
1,3,5,12,12,0.616939,3,0.80036
0,1,2,4,11,0.407626,3,0.46196
4,5,7,10,12,0.373345,2,0.44092
2,4,4,4,5,0.760261,2,0.9264
4,6,6,11,12,0.526085,2,0.58384
3,5,5,9,12,0.527634,3,0.57076
0,2,2,2,5,0.748863,2,0.9242
0,2,9,9,9,0.78985,3,0.95324
1,1,3,6,9,0.440381,2,0.32348
5,6,6,7,10,0.536739,2,0.4256
1,3,6,8,10,0.346956,3,0.2958
1,2,4,5,9,0.385321,2,0.36088
5,7,7,9,9,0.680112,2,0.80344
2,2,7,9,10,0.499849,3,0.46816
3,4,7,8,10,0.351977,2,0.36232
0,4,7,10,11,0.339794,2,0.43756
1,4,8,8,9,0.545434,2,0.7576
2,3,8,10,11,0.353495,2,0.46264
2,6,8,11,12,0.366212,2,0.51772
0,1,5,9,9,0.558231,2,0.80724
0,2,3,6,9,0.343097,3,0.31092
0,3,3,7,10,0.494649,3,0.4142
0,1,3,4,10,0.381758,2,0.38844
9,9,10,10,12,0.690707,2,0.83968
4,8,9,10,10,0.586104,2,0.80724
1,4,6,8,9,0.352973,3,0.372
0,5,7,9,11,0.349325,2,0.43812
0,6,11,12,12,0.597296,2,0.88808
0,1,3,6,6,0.524271,2,0.65152
1,3,4,9,11,0.340541,2,0.37412
1,2,4,4,10,0.499306,2,0.61472
1,2,7,10,12,0.350586,2,0.51972
0,4,6,11,12,0.344104,2,0.5124
1,4,5,5,6,0.516246,2,0.694
3,5,6,9,9,0.572518,2,0.6974
3,7,8,9,10,0.50083,2,0.562
0,8,8,11,12,0.571962,3,0.62352
1,2,7,7,8,0.546617,3,0.7748
0,3,5,8,9,0.31035,2,0.32064
2,3,5,6,11,0.42881,3,0.46328
7,9,10,12,12,0.605746,2,0.77928
1,2,2,4,4,0.636768,2,0.70476
0,1,3,4,7,0.380874,2,0.32376
4,7,7,10,10,0.694451,3,0.81576
0,3,7,7,7,0.775857,2,0.95092
3,8,12,12,12,0.798404,2,0.94176
1,3,4,8,10,0.32847,2,0.30644
1,3,10,11,12,0.368986,2,0.51004
2,4,6,11,12,0.357819,2,0.47668
3,4,7,7,9,0.537045,2,0.69288
1,4,5,9,9,0.562847,2,0.73904
0,0,3,5,6,0.433443,2,0.24132
5,7,7,8,9,0.601089,3,0.49524
1,4,9,9,10,0.559598,2,0.79504
4,4,5,6,11,0.527692,3,0.48192
1,3,4,5,10,0.42365,3,0.43612
0,10,11,12,12,0.60161,2,0.88076
3,4,5,11,11,0.609672,3,0.69304
1,3,4,4,5,0.55768,3,0.67776
2,3,10,12,12,0.600902,2,0.82244
0,1,2,3,11,0.46036,2,0.50968
2,6,6,11,12,0.526052,2,0.60004
6,7,8,9,9,0.643269,2,0.7994
1,2,3,3,12,0.536667,2,0.60428
0,0,7,9,11,0.44081,2,0.50244
3,6,8,9,12,0.404112,3,0.54016
2,4,5,8,12,0.367176,2,0.41372
0,2,2,6,11,0.458117,2,0.45976
1,3,4,7,7,0.544726,2,0.6672
0,1,7,7,8,0.530505,2,0.74824
0,0,2,6,7,0.418677,2,0.24584
0,2,3,4,8,0.553043,4,0.50356
2,3,5,7,8,0.353736,3,0.29828
1,2,6,9,12,0.346764,2,0.50472
3,6,10,11,11,0.584943,2,0.80468
1,7,7,8,9,0.564292,3,0.4188
0,0,1,2,8,0.428979,2,0.28208
4,6,7,9,12,0.382313,2,0.43824
2,7,7,9,10,0.546109,2,0.459
1,2,7,8,8,0.544183,2,0.75264
1,3,4,6,9,0.522858,4,0.54028
0,4,5,8,12,0.367353,3,0.50856
3,5,6,8,11,0.361898,2,0.37212
1,3,6,11,12,0.352848,2,0.51476
4,5,7,8,11,0.434038,2,0.459
2,4,8,11,12,0.384657,3,0.53232
0,1,1,3,3,0.626663,2,0.69432
3,6,6,9,11,0.522973,2,0.46928
3,5,6,8,12,0.374041,2,0.42256
4,5,6,7,10,0.49271,2,0.47268
1,3,8,9,12,0.361915,2,0.49168
2,8,9,9,11,0.584007,3,0.81816
2,2,3,4,7,0.473123,2,0.25944
0,5,5,9,11,0.508899,2,0.48516
2,2,6,11,12,0.469324,2,0.5876
1,1,2,3,10,0.458461,2,0.3764
6,6,7,9,12,0.536673,2,0.57916
4,8,9,11,11,0.593849,2,0.81596
2,6,7,9,12,0.369255,2,0.49168
5,8,9,9,12,0.57175,2,0.78012
1,2,6,8,9,0.322694,2,0.34748
1,2,3,7,12,0.419229,2,0.44612
1,4,6,8,9,0.327442,2,0.34324
2,9,10,11,12,0.605192,4,0.75744
2,3,4,10,11,0.535899,4,0.54148
3,4,5,11,12,0.374956,2,0.40496
5,6,7,8,11,0.519941,3,0.41528
2,3,6,8,11,0.336689,2,0.3728
0,5,8,10,11,0.37684,3,0.49804
1,2,4,4,10,0.499306,2,0.61272
0,2,2,9,10,0.460281,2,0.41664
0,2,5,8,12,0.340013,2,0.4806
2,7,9,10,12,0.398396,3,0.54816
0,5,9,10,11,0.35442,2,0.47776
0,2,3,11,12,0.414903,2,0.5092
