EV_Value, Win_Rate
1.90351,0.50746
0.944529,0.27454
1.87806,0.41502
1.77939,0.64006
1.81624,0.575
0.888458,0.23394
0.851856,0.47028
0.9534,0.21998
1.86914,0.62516
4.04412,0.83956
0.906359,0.44176
1.0323,0.23782
1.67967,0.49156
1.02497,0.28028
1.42392,0.32962
1.71473,0.53954
2.0362,0.54226
1.69954,0.3949
1.68469,0.25606
0.911438,0.48592
2.4154,0.5172
0.966649,0.39572
0.849471,0.46292
4.12866,0.93024
0.775441,0.20168
1.69017,0.5643
1.96187,0.31188
1.0982,0.43858
1.66501,0.53624
2.28826,0.6886
1.76714,0.69972
0.83293,0.35008
1.41556,0.33122
1.07258,0.2548
1.86008,0.30604
1.58533,0.39338
1.68364,0.59868
1.87143,0.7479
1.71194,0.49348
1.04201,0.5211
2.70372,0.83456
1.95647,0.6675
1.90717,0.83758
1.67418,0.4333
1.67036,0.4722
1.70342,0.71932
1.09113,0.5052
1.04207,0.46414
1.98252,0.72984
3.0443,0.69354
1.75835,0.26326
2.75634,0.77712
0.785902,0.27802
1.86462,0.40592
1.44189,0.51066
1.44926,0.41566
0.910113,0.38038
0.963537,0.30796
1.36154,0.30376
1.67443,0.54352
1.74841,0.29886
1.75082,0.69544
0.786765,0.44672
1.82448,0.77548
1.08614,0.24572
5.88939,0.97992
1.03013,0.17806
1.12835,0.18606
1.44138,0.41254
1.81639,0.19778
1.85847,0.75082
1.91515,0.62336
1.70293,0.67154
2.38349,0.47098
1.69119,0.66078
1.75887,0.84636
0.95266,0.25274
0.959292,0.33916
2.40061,0.44508
2.17017,0.30768
1.66611,0.49468
1.92689,0.4305
0.851566,0.20602
2.39852,0.63614
1.14057,0.22022
2.02566,0.4774
1.087,0.31578
1.76606,0.30086
2.7235,0.76796
1.36923,0.38092
1.70699,0.65978
1.76682,0.72274
2.0076,0.39728
1.08757,0.22338
2.25862,0.6917
1.81372,0.74468
1.027,0.49914
0.886221,0.37066
1.04206,0.36016
1.70338,0.2849
2.39921,0.41552
1.03372,0.50844
3.02473,0.64506
1.087,0.31578
2.03807,0.50022
1.04289,0.35998
1.853,0.67378
1.06975,0.21376
1.12127,0.1654
1.13149,0.22802
1.82241,0.55802
0.842924,0.4222
1.02865,0.44026
1.9104,0.24118
2.73895,0.76584
1.01776,0.26262
2.72417,0.87888
1.13909,0.44832
1.07651,0.29944
0.955964,0.14576
1.78306,0.52378
1.09149,0.4327
1.69761,0.6645
1.82836,0.44472
3.0147,0.88328
0.895555,0.4486
0.907395,0.29798
1.74867,0.78906
2.4311,0.66118
1.75024,0.75742
0.880662,0.27988
0.95495,0.29966
1.06328,0.18044
1.7487,0.79292
1.06953,0.29522
1.76729,0.53044
1.79427,0.8759
1.88728,0.4523
1.91711,0.59368
0.909103,0.44488
1.39151,0.47522
1.82124,0.37846
1.91934,0.7418
1.83136,0.63156
1.15226,0.39726
2.74637,0.7667
0.852719,0.4179
1.13936,0.48122
1.72279,0.44874
1.42392,0.47878
1.08857,0.3577
0.905483,0.42116
0.904086,0.3754
1.88952,0.71942
1.82853,0.53644
1.02839,0.4514
1.02858,0.4517
2.42783,0.59656
1.84809,0.30428
0.889593,0.13974
0.94858,0.25282
0.853665,0.49274
1.72409,0.48568
1.90681,0.3127
0.845126,0.2395
1.77559,0.54336
0.906346,0.12268
0.883945,0.13988
1.70918,0.71116
0.946754,0.26004
1.74431,0.49892
0.971922,0.282
2.04545,0.45462
1.76718,0.52176
1.57075,0.32932
0.952732,0.20446
4.11861,0.93032
1.79277,0.49426
1.71433,0.66906
1.83872,0.44758
0.979946,0.49202
1.81787,0.53706
1.38979,0.5962
1.04144,0.5362
1.71915,0.1213
1.60182,0.44334
2.81521,0.6005
1.80041,0.59252
1.8556,0.51946
0.894379,0.31866
4.16515,0.8151
2.97534,0.76852
2.90466,0.80336
1.43334,0.51114
2.34695,0.60386
1.52663,0.34814
1.7477,0.54012
2.11018,0.63166
1.74866,0.81278
0.965746,0.28864
1.41697,0.18078
1.58327,0.3929
1.03428,0.5238
1.66817,0.25934
1.08952,0.40956
2.70481,0.84204
1.89115,0.16604
2.88304,0.89466
0.77854,0.24904
1.7477,0.46892
1.78411,0.82826
1.08642,0.3389
1.73029,0.68438
1.89967,0.74706
1.95824,0.86204
5.3377,0.96864
1.09236,0.42926
1.91025,0.58328
1.01865,0.14816
1.72283,0.6782
1.9069,0.82348
1.75462,0.58874
1.77928,0.76212
1.96256,0.74346
0.897402,0.33284
1.89698,0.77984
2.11515,0.6483
0.89577,0.3824
1.931,0.5992
3.37177,0.8155
1.94107,0.73376
1.06805,0.248
1.3591,0.29544
1.72406,0.6685
1.76377,0.56356
1.89174,0.37466
1.02125,0.2284
1.90816,0.5016
2.12942,0.68334
0.834054,0.3625
1.85616,0.3012
1.08759,0.3362
1.88657,0.81286
1.71856,0.36036
1.81981,0.42766
1.79159,0.83184
1.67416,0.53306
0.958569,0.37532
1.79281,0.35146
1.78684,0.65016
0.898752,0.4422
1.02753,0.22542
1.75357,0.59016
1.82532,0.54584
1.66053,0.26752
1.83413,0.53048
0.890621,0.39292
1.8786,0.40242
0.83908,0.3706
1.08205,0.27694
1.73869,0.77368
0.901691,0.29564
1.83898,0.64722
1.03196,0.41024
1.75863,0.83064
2.44089,0.46754
4.04345,0.92372
1.72306,0.55316
1.72173,0.40742
1.66197,0.50628
0.855475,0.48786
4.06908,0.92558
1.7269,0.59494
1.79069,0.57388
1.0291,0.4514
0.908724,0.21372
1.07177,0.20182
1.02909,0.50874
1.73306,0.66094
1.75878,0.85586
0.949443,0.28546
0.852636,0.45936
1.57221,0.31586
1.80591,0.53272
1.87779,0.5946
1.91668,0.8556
1.9068,0.6323
0.842924,0.25862
1.81963,0.7474
1.75605,0.1805
1.79249,0.58206
1.7587,0.81738
2.83473,0.85788
0.833919,0.33028
1.03133,0.38876
2.72752,0.84148
1.80662,0.26616
0.849674,0.43806
1.89727,0.79694
1.82994,0.64498
1.73271,0.59408
1.86495,0.54474
1.52679,0.39176
1.08853,0.55414
1.95659,0.75636
1.74641,0.31954
1.83233,0.54248
1.66788,0.50284
1.81586,0.77786
1.92951,0.50652
4.089,0.92044
1.87002,0.52636
0.891553,0.14678
1.03181,0.2725
1.88673,0.447
2.82033,0.81176
1.88398,0.8116
1.57774,0.2866
1.74637,0.60778
1.136,0.23388
0.905896,0.29118
1.91874,0.49862
1.80121,0.8624
1.38245,0.27848
1.13884,0.42854
1.13747,0.27684
1.55548,0.4459
1.67236,0.3185
4.12857,0.91154
1.71661,0.73092
2.41296,0.4504
1.83759,0.6205
1.88643,0.41116
2.66955,0.57974
2.83825,0.7106
0.945808,0.25866
1.02397,0.34712
2.76386,0.61268
1.68364,0.6348
2.68201,0.53268
1.07346,0.2097
0.902952,0.4552
2.7435,0.5559
1.77969,0.57062
4.15435,0.81536
1.89212,0.58068
0.945195,0.17704
1.43123,0.29518
1.84231,0.57836
1.8008,0.85908
2.28552,0.58048
1.03069,0.15366
0.852554,0.499
0.833878,0.36946
1.66798,0.31584
1.80121,0.78968
1.42074,0.26408
2.10881,0.66386
1.87174,0.72184
0.835501,0.2195
1.67545,0.6245
1.03715,0.45006
1.15226,0.39726
2.8727,0.66914
1.8323,0.66054
1.76491,0.63176
0.903418,0.2872
1.35037,0.3968
0.901891,0.25812
1.79178,0.42144
1.81842,0.36508
1.81203,0.71078
1.13936,0.48122
0.841617,0.34698
1.03259,0.39178
0.839116,0.33078
1.81268,0.32898
0.839566,0.46832
1.87085,0.39352
0.914249,0.39432
1.12968,0.1975
1.70863,0.5189
1.78863,0.52826
1.70661,0.51558
0.907901,0.39288
1.98205,0.61416
1.82067,0.7468
1.7487,0.79476
0.884567,0.28976
1.07827,0.30504
0.945634,0.35956
1.1317,0.2773
1.90957,0.29974
1.42035,0.43698
1.07968,0.29578
0.842924,0.4203
1.02809,0.45218
0.842255,0.36142
0.963181,0.19252
1.78765,0.68804
2.45314,0.54494
1.77231,0.56014
1.92429,0.70958
0.850827,0.35412
0.854447,0.41182
2.7355,0.72044
0.961028,0.18238
0.832788,0.3203
2.41699,0.44436
2.78711,0.74594
0.876856,0.20642
2.89375,0.90612
1.97099,0.20258
0.943998,0.24516
2.95093,0.5191
1.01894,0.26898
1.36311,0.52662
4.02885,0.92022
1.70969,0.52056
1.90619,0.28972
4.14871,0.9385
1.55907,0.52006
1.9232,0.6409
0.832788,0.12242
1.77958,0.36468
1.79129,0.64136
1.82488,0.5639
1.80076,0.83816
0.887388,0.17902
2.67773,0.43724
2.51504,0.68652
2.09378,0.62104
0.78073,0.32062
0.956721,0.32898
1.80149,0.83186
1.80711,0.74004
1.07101,0.3762
1.76514,0.45374
1.81401,0.56084
1.76396,0.5106
1.91749,0.20264
1.0853,0.40708
1.41364,0.3766
1.42041,0.2994
1.99803,0.41196
1.83161,0.38998
0.946938,0.30278
1.82076,0.4459
0.826111,0.24342
1.8005,0.26744
1.0218,0.35136
0.968016,0.2001
0.907395,0.36092
1.81519,0.53378
1.8611,0.77602
0.894745,0.45616
2.73899,0.70258
1.96254,0.72818
1.99297,0.60954
1.89205,0.84788
1.73277,0.50526
1.7114,0.63966
0.90205,0.36654
1.73281,0.7394
0.907357,0.36108
1.87433,0.51064
1.03381,0.36796
0.888734,0.26628
1.70049,0.69546
1.07144,0.33692
1.68251,0.32634
1.87896,0.5302
1.85709,0.59676
1.6636,0.60222
0.903885,0.35696
1.97903,0.6042
2.77063,0.9297
1.74123,0.8651
1.73025,0.7201
4.04907,0.91702
1.74134,0.75754
0.890732,0.37222
2.39168,0.55604
0.949061,0.24058
0.940887,0.24628
2.76393,0.88918
1.75849,0.80172
2.09378,0.57404
1.97005,0.78574
1.04292,0.49434
1.02607,0.42004
2.34908,0.62
1.80292,0.26928
1.7473,0.69882
0.838525,0.22584
1.71429,0.70622
1.95268,0.5665
1.67557,0.53712
1.72417,0.49172
1.56826,0.2332
0.980728,0.38032
2.8197,0.57156
2.77422,0.90958
1.759,0.49802
1.77555,0.70608
1.41848,0.28148
1.91671,0.83736
1.74758,0.47368
0.948269,0.36948
0.901113,0.47772
2.45107,0.51744
1.75214,0.5805
1.78863,0.22392
2.84709,0.72702
1.04015,0.5503
1.94866,0.20488
1.79412,0.7791
1.77071,0.60632
0.90205,0.3529
1.7245,0.54646
0.96661,0.32446
0.901886,0.21274
1.68594,0.60728
1.87418,0.70386
1.84896,0.48888
1.139,0.25306
1.93761,0.67208
1.41682,0.52778
1.52522,0.54464
1.73997,0.43734
1.08576,0.43718
0.891567,0.38474
0.852719,0.40774
0.951571,0.1762
1.15162,0.45448
0.832746,0.39332
0.935528,0.18002
2.17226,0.39374
1.51318,0.28364
0.951285,0.3764
1.83937,0.57256
1.12718,0.2684
1.82743,0.56186
2.85357,0.7593
0.843399,0.31348
0.893324,0.3009
1.69004,0.50698
1.87013,0.31824
0.89577,0.3824
0.894586,0.18292
2.16523,0.38196
1.09036,0.51732
1.67768,0.53862
1.94223,0.48638
0.962673,0.33712
0.840376,0.5011
0.903093,0.39298
1.84607,0.65992
0.904889,0.44254
1.94298,0.7293
0.8913,0.34408
1.80282,0.86392
1.75605,0.62824
1.71876,0.72912
2.97911,0.68432
1.02364,0.19782
0.886187,0.32064
1.6926,0.72532
1.75989,0.65854
1.04656,0.51444
0.891567,0.36212
1.80095,0.79838
0.950933,0.26438
1.42107,0.33504
1.07545,0.36816
1.72906,0.34052
1.73315,0.58676
2.71663,0.86312
1.35296,0.43452
2.78703,0.8175
1.7291,0.7784
1.07712,0.38586
3.05562,0.72712
1.04188,0.50962
1.9568,0.8466
1.07556,0.41166
0.90748,0.4162
1.78217,0.59576
1.11942,0.2283
0.901138,0.29864
1.91685,0.47828
0.902117,0.39406
1.92632,0.61174
1.36007,0.46354
2.89275,0.7815
1.88387,0.71292
2.30407,0.68936
1.75852,0.84466
1.02483,0.38308
0.892378,0.33052
1.13489,0.3463
0.890424,0.28408
0.850827,0.52692
0.840211,0.17212
1.86871,0.61326
1.34836,0.30346
0.978536,0.21956
0.901968,0.44004
2.17724,0.66146
1.73139,0.8409
1.52399,0.53782
1.90683,0.82246
1.89877,0.85262
0.784515,0.21906
0.957063,0.36088
2.00586,0.3821
1.76228,0.74426
1.79628,0.24774
1.09564,0.33898
1.78688,0.7751
1.90478,0.46364
1.81696,0.66736
0.787164,0.43714
1.75019,0.55072
1.83116,0.72724
0.900939,0.4462
0.914194,0.24984
1.13025,0.34522
1.55199,0.58338
0.839118,0.25268
0.838142,0.21026
0.903023,0.45716
1.1261,0.30414
1.9069,0.4324
2.03816,0.54972
1.72894,0.311
1.75879,0.82086
4.09054,0.75304
1.71668,0.64618
0.85531,0.22686
0.942505,0.29436
1.7759,0.39382
1.71399,0.52166
1.70812,0.71452
3.01459,0.86742
1.90652,0.53302
0.829802,0.33696
1.03999,0.39664
1.78217,0.59576
1.86766,0.55696
1.96754,0.41546
1.70542,0.53898
1.04247,0.41058
0.85893,0.47172
4.02892,0.9399
1.67334,0.53272
2.77169,0.79056
1.02725,0.16202
1.74656,0.62386
1.96773,0.73178
1.70925,0.62556
1.82464,0.4267
1.83407,0.55928
1.74825,0.81218
1.67345,0.45822
1.73849,0.79006
1.87945,0.5513
0.939921,0.2685
0.778726,0.4491
1.75086,0.67872
0.776566,0.17676
1.80206,0.84354
1.0893,0.52668
0.904641,0.3893
1.12888,0.2804
1.74825,0.79202
0.780813,0.20032
5.11943,0.93514
1.92868,0.65398
1.04216,0.42196
1.67426,0.40058
1.91731,0.5819
3.02788,0.76602
1.88307,0.36408
2.41736,0.5446
1.66501,0.53742
1.73206,0.5709
1.90769,0.57198
1.73162,0.73954
0.891638,0.34038
1.71551,0.7816
1.86066,0.58736
1.71845,0.54968
1.79511,0.56144
0.906533,0.40054
2.73462,0.73722
1.01617,0.328
2.71783,0.83546
2.19661,0.59004
1.81053,0.5384
0.905668,0.28244
1.74855,0.8346
0.836173,0.39552
1.13838,0.36434
0.956842,0.34452
1.69757,0.51778
1.81992,0.79826
1.77559,0.5088
2.01721,0.40546
1.91649,0.79754
1.95847,0.2336
1.67353,0.6426
0.890424,0.31854
1.42238,0.2612
0.965033,0.2435
0.903893,0.28942
1.75226,0.61546
1.78559,0.8487
1.9069,0.45346
0.88138,0.25396
0.834824,0.10784
1.43687,0.3675
0.906158,0.38928
1.03433,0.15464
1.84325,0.58792
1.88447,0.46058
2.42469,0.4812
1.86388,0.75072
1.09117,0.33018
1.78217,0.592
1.79065,0.57196
1.01909,0.34458
0.772933,0.22814
1.13114,0.32772
1.80087,0.8258
1.9565,0.82656
2.83314,0.64026
1.67439,0.51418
0.885255,0.36794
1.71311,0.3668
1.6708,0.5208
2.76253,0.87138
1.44549,0.60086
1.12991,0.2892
2.16406,0.67956
1.02234,0.42822
2.37673,0.54454
0.90567,0.38174
1.71555,0.7054
1.97924,0.79164
1.77701,0.75344
1.80243,0.366
1.68798,0.41332
1.85658,0.15562
1.72906,0.7547
0.909876,0.34854
1.72409,0.70228
4.11338,0.91908
0.898935,0.36894
1.67654,0.55336
1.8462,0.5582
1.90437,0.53814
1.83349,0.5167
2.42134,0.65048
0.840255,0.1819
1.96966,0.59982
1.73992,0.66984
0.902755,0.5055
1.72685,0.1818
1.51738,0.38806
0.965746,0.30164
1.77109,0.5046
3.01097,0.77402
1.91981,0.55954
0.83945,0.17566
4.05412,0.91642
1.99484,0.84998
3.02467,0.63412
0.963619,0.18728
1.43383,0.48148
1.52452,0.48704
3.03682,0.68718
2.37913,0.42896
0.952732,0.2948
0.962755,0.3961
1.91282,0.56902
1.87225,0.58682
1.13606,0.1982
1.12579,0.35632
1.90478,0.39672
0.832043,0.19528
2.75366,0.7965
2.76031,0.86468
0.900827,0.45558
1.7058,0.75402
3.0146,0.88228
0.902277,0.44532
2.41099,0.46942
1.78063,0.22726
1.74855,0.8346
0.85091,0.4085
1.98171,0.51874
1.08185,0.46864
0.957706,0.29178
1.88394,0.1966
1.88143,0.5693
2.38407,0.65348
1.1214,0.30598
1.87026,0.294
1.36108,0.34736
1.6933,0.57468
0.90205,0.37192
0.969461,0.41914
1.8973,0.82368
4.12865,0.9282
1.80239,0.85988
1.68686,0.57896
1.84211,0.51494
0.842296,0.39872
0.905587,0.45014
0.974156,0.45788
1.03116,0.38012
1.58063,0.40514
1.70493,0.49722
0.886187,0.33228
1.7749,0.59702
1.90394,0.21836
1.90041,0.52172
1.57366,0.32828
0.900939,0.29498
1.12365,0.29984
5.11653,0.96656
1.87315,0.17688
1.86702,0.59712
1.78405,0.60516
1.68262,0.64748
1.66895,0.32728
0.945863,0.28598
1.76654,0.5529
1.7215,0.38082
2.76058,0.72402
0.887339,0.15174
1.68587,0.48186
1.9397,0.50906
0.958569,0.31674
2.7405,0.72152
1.35906,0.27528
1.71194,0.51252
1.89898,0.34176
2.10064,0.666
1.89174,0.4471
1.02942,0.48878
0.87589,0.12418
1.03305,0.45768
0.837579,0.27934
1.02018,0.2917
1.94548,0.58752
0.839189,0.4477
1.40698,0.33092
1.04121,0.45324
1.74867,0.32092
2.44415,0.48806
0.960379,0.36496
1.74008,0.74608
1.93847,0.81068
0.838595,0.2017
1.09687,0.26406
0.894711,0.32804
0.839309,0.36378
1.74267,0.3661
1.97815,0.48248
2.86119,0.77422
1.77356,0.60642
0.911521,0.4188
0.888637,0.2765
0.981962,0.25834
1.0785,0.34944
0.955964,0.20716
1.70699,0.76418
1.76706,0.68082
1.97928,0.74668
1.0147,0.14414
1.92576,0.5785
2.13912,0.66032
1.35443,0.32716
2.72775,0.52562
1.68579,0.62546
4.1283,0.92488
1.74878,0.8176
1.70074,0.56224
0.90223,0.31296
0.902755,0.29448
2.49184,0.6351
1.80406,0.53246
0.839348,0.26364
0.840034,0.20098
1.89885,0.7251
1.70067,0.6678
1.08779,0.46612
1.75229,0.50756
1.07322,0.16054
0.960946,0.40256
1.67353,0.4149
0.891553,0.33868
1.14254,0.48808
1.09178,0.38202
0.904641,0.41674
1.08255,0.48638
1.81639,0.76098
0.841391,0.36522
2.77718,0.8087
1.44227,0.46484
0.854281,0.40762
1.36317,0.5348
1.72182,0.53742
1.77852,0.5855
0.838363,0.35302
1.0224,0.1864
0.839566,0.12592
1.09405,0.4888
1.73858,0.22232
1.68477,0.56392
1.69739,0.62474
1.82215,0.21518
1.41002,0.2525
1.81203,0.71078
1.86254,0.58608
2.61675,0.42236
1.60438,0.43492
0.856173,0.52162
1.0651,0.26872
0.980118,0.25864
2.72568,0.85992
1.72094,0.40276
0.840255,0.18058
1.07554,0.24448
2.01307,0.76778
2.54971,0.67834
1.68575,0.3633
1.99805,0.63622
0.842186,0.48426
2.41245,0.59998
1.79159,0.61674
2.24199,0.51548
1.718,0.3312
1.13483,0.36234
1.14108,0.46698
1.69444,0.63926
1.82083,0.6262
0.853665,0.41924
1.77091,0.16104
1.75874,0.85156
0.836716,0.34086
0.902755,0.20374
1.95171,0.67726
0.831665,0.29952
1.73135,0.72482
1.70806,0.70776
1.73014,0.68204
1.1297,0.18918
1.07083,0.25774
1.8,0.68672
1.8026,0.87602
1.12574,0.2569
1.75839,0.813
1.54982,0.55404
1.09129,0.45076
1.73009,0.56902
0.831665,0.28548
0.906493,0.25874
1.08948,0.32384
0.846551,0.46244
1.79428,0.72006
2.5992,0.51444
2.40248,0.33776
1.80731,0.29554
1.77272,0.23188
1.94322,0.6021
1.43383,0.41714
1.715,0.25502
1.67126,0.5755
1.70289,0.6809
1.12648,0.35872
1.12295,0.18922
1.74431,0.52188
1.76246,0.70804
0.89484,0.3407
1.9435,0.64166
3.3217,0.50842
1.72326,0.58112
1.68591,0.66118
1.79258,0.86002
2.66929,0.79096
2.7511,0.72944
0.902261,0.27864
1.69009,0.58734
1.873,0.76026
1.88242,0.73138
1.80591,0.596
1.72494,0.27266
1.39226,0.3837
0.841617,0.20512
0.900033,0.38858
1.13172,0.30054
0.979304,0.50892
1.52585,0.5242
1.88925,0.20526
1.91685,0.47828
1.83443,0.82106
0.839373,0.45138
0.953559,0.19942
1.82218,0.7127
1.70215,0.66184
2.90268,0.77524
0.95548,0.15568
2.74725,0.85282
1.77401,0.27622
0.896899,0.14196
1.52452,0.54188
1.033,0.1296
4.02412,0.85058
0.956205,0.3935
1.77272,0.23188
1.66908,0.50436
0.842684,0.1768
1.55308,0.48056
1.89881,0.7776
1.93575,0.3229
1.97532,0.6538
2.02612,0.45692
1.1248,0.30486
0.856339,0.52444
1.08358,0.28942
2.05814,0.61638
1.88738,0.5554
1.82663,0.66592
0.829127,0.15446
1.43418,0.46772
1.80068,0.13942
1.74847,0.8168
1.77709,0.4929
0.906493,0.47212
1.90686,0.79252
0.839189,0.26176
1.59769,0.3705
2.86643,0.68464
0.842296,0.3683
1.03133,0.3161
0.981962,0.48978
2.80723,0.6214
1.79628,0.70184
0.907045,0.45626
1.89337,0.4482
0.832788,0.24318
1.1331,0.41024
0.845593,0.13946
1.7486,0.34456
1.82839,0.351
1.75096,0.42656
1.68911,0.6161
1.69549,0.50226
2.35563,0.60432
1.68247,0.54082
1.96936,0.7501
1.02153,0.23146
1.74113,0.42476
1.03038,0.4476
1.98606,0.6762
2.15447,0.6834
0.960614,0.16494
1.85407,0.71946
1.67857,0.60168
1.14868,0.36392
1.73853,0.18762
1.75472,0.3171
0.83409,0.1747
1.84478,0.31732
1.91868,0.74222
0.84858,0.4032
0.886524,0.32586
1.07188,0.30008
2.87357,0.74306
0.908239,0.12794
1.42698,0.41364
1.5765,0.28382
0.844538,0.40386
2.03574,0.7946
1.73993,0.43226
1.74848,0.33718
1.12156,0.3053
1.79404,0.76666
1.04419,0.5338
1.82734,0.51638
0.884035,0.30596
1.3601,0.36132
1.67733,0.56596
1.67012,0.48866
2.98387,0.7951
0.780536,0.40486
0.843813,0.49848
1.68992,0.58378
1.14576,0.47336
0.838525,0.1404
0.839373,0.293
1.34934,0.3292
1.69207,0.6441
1.98772,0.80376
2.29456,0.51282
1.98751,0.4947
0.957706,0.34374
1.9169,0.46686
1.74866,0.83288
1.79509,0.6374
4.19955,0.90784
2.39892,0.45562
0.978536,0.21956
1.85057,0.7602
2.77349,0.53124
1.67971,0.54194
1.80101,0.37178
1.02599,0.2652
0.936474,0.16664
1.72705,0.5644
0.940491,0.28984
0.788192,0.43532
2.7258,0.69468
1.96823,0.22216
0.846265,0.25358
1.76727,0.65456
1.69954,0.42008
2.30976,0.27202
0.960946,0.38108
1.0357,0.49906
0.965746,0.4773
1.79187,0.28864
1.73877,0.3145
0.847414,0.4332
1.03722,0.3906
1.84203,0.5622
0.966337,0.34694
1.69025,0.50026
1.69009,0.48818
0.972878,0.44926
1.41481,0.3509
1.79416,0.76862
2.42337,0.47548
1.87692,0.42114
1.76303,0.23406
0.901022,0.38474
0.945808,0.09136
0.885063,0.34954
1.99737,0.7434
1.09019,0.55826
1.56387,0.24986
1.57069,0.3726
1.52843,0.28166
1.74837,0.76172
0.885158,0.3375
0.842481,0.16956
2.67327,0.64752
1.39377,0.57118
1.96868,0.70192
1.88382,0.59394
2.43981,0.47882
2.20125,0.47336
2.71603,0.44964
2.5079,0.5718
1.09614,0.54872
1.91551,0.63286
1.7402,0.80756
1.75121,0.72236
0.851773,0.17426
0.826595,0.32846
1.83676,0.69184
1.09002,0.48254
1.8794,0.80604
1.81689,0.36476
1.74328,0.70052
4.11691,0.9444
4.10871,0.91602
0.8535,0.4156
0.837196,0.22268
0.90893,0.3761
1.42333,0.38368
1.88703,0.51376
1.73162,0.21888
1.77826,0.53322
0.890437,0.13318
0.90039,0.4332
2.20125,0.4564
4.11863,0.92778
1.70806,0.6095
0.841978,0.34756
1.73146,0.13938
1.41934,0.51528
1.08821,0.43928
2.02146,0.36112
1.90819,0.6948
1.89199,0.74568
1.76727,0.6023
1.03581,0.33462
1.83032,0.5959
0.89484,0.36104
1.90071,0.7112
1.69834,0.66558
2.76157,0.84594
1.91663,0.69174
1.03692,0.3682
1.86176,0.7278
1.8029,0.5947
0.901815,0.20726
0.84554,0.43402
0.834,0.17058
1.73877,0.76726
0.851773,0.44244
0.893723,0.12758
1.78579,0.55182
1.70172,0.2626
0.950895,0.27876
1.90678,0.81242
1.90607,0.4982
1.86913,0.34746
1.67544,0.44238
1.66581,0.57748
1.66737,0.52312
0.972898,0.38576
1.73883,0.75538
0.849152,0.132
1.68485,0.46764
2.69077,0.37818
0.948198,0.3331
1.71911,0.71776
0.890447,0.33786
0.898036,0.37624
1.96222,0.35758
1.83479,0.5476
1.02754,0.28234
4.0988,0.44526
4.06907,0.91426
3.14909,0.65552
1.8328,0.501
1.6803,0.60608
0.951971,0.26146
1.76805,0.69084
0.776566,0.15694
0.95439,0.28268
0.839982,0.29628
0.90893,0.47616
1.66391,0.54728
1.13651,0.21256
0.935528,0.17016
1.70908,0.69768
1.71547,0.72094
1.83709,0.3742
1.96773,0.40946
1.66919,0.4052
1.07126,0.19492
1.12811,0.17704
1.66265,0.519
1.34934,0.26878
1.68174,0.57838
1.75875,0.63932
2.76605,0.79124
0.957797,0.1912
4.06779,0.91308
1.94051,0.7605
0.966649,0.49138
1.90826,0.77226
1.40513,0.3152
0.961892,0.40668
0.887388,0.27164
0.841683,0.38406
0.894796,0.20148
0.910574,0.34316
0.945634,0.2303
1.71089,0.23504
1.89533,0.60604
2.74721,0.68546
0.879497,0.24362
1.70406,0.31802
2.75966,0.78664
0.899889,0.3671
1.09096,0.15464
1.8403,0.33782
1.87533,0.39238
1.7841,0.71282
1.84826,0.60556
1.96592,0.61852
1.67451,0.2163
1.89046,0.44748
1.82569,0.38794
0.842337,0.33156
0.89072,0.29492
1.69611,0.12662
1.90144,0.66748
0.843427,0.43218
1.70308,0.53414
0.787042,0.3587
1.35724,0.24194
0.938667,0.26536
1.72351,0.61528
0.888263,0.3243
1.67025,0.52268
1.81657,0.33626
1.77083,0.73622
0.965484,0.25456
1.03374,0.36676
0.834054,0.1575
1.9457,0.69366
0.909207,0.43652
0.890732,0.37588
0.906493,0.32954
1.03522,0.145
1.09536,0.1652
2.86115,0.76544
1.41405,0.28178
0.831621,0.27084
1.90542,0.52332
1.07049,0.23236
1.86311,0.55044
1.92061,0.78008
0.901022,0.42066
1.71924,0.27534
0.908847,0.32872
1.92799,0.57864
1.03223,0.41354
1.90359,0.5019
1.0876,0.32456
1.03083,0.15506
2.9968,0.8425
1.71317,0.53448
1.67841,0.55864
1.80264,0.8439
2.27637,0.28206
1.68485,0.46764
1.03181,0.38792
1.67958,0.54466
1.14072,0.37076
0.885871,0.23604
1.13448,0.42016
1.07642,0.30274
1.68258,0.16994
1.95082,0.84364
1.84994,0.25016
2.853,0.56064
0.837224,0.13036
0.961019,0.42444
3.0239,0.83614
1.70462,0.66612
1.02418,0.41924
3.01452,0.87634
1.07973,0.4158
4.07919,0.93606
1.72351,0.61618
1.88512,0.33956
1.77466,0.57682
1.07742,0.29056
1.88295,0.60036
0.830866,0.21672
1.95061,0.73478
0.852471,0.45244
1.80271,0.85
1.68258,0.351
1.80271,0.8529
0.912467,0.33822
1.73311,0.6115
0.839348,0.12174
0.841308,0.41586
3.00513,0.74986
0.836633,0.31252
0.890437,0.17308
0.778279,0.40254
1.72803,0.64562
1.09669,0.46396
1.67733,0.569
0.892099,0.28824
1.71317,0.42036
0.775441,0.43134
1.91678,0.8263
1.98659,0.6043
0.898158,0.33818
1.86834,0.72418
1.82202,0.60744
1.5427,0.4245
1.95931,0.87296
0.896348,0.11094
1.73486,0.45006
2.76792,0.87984
1.85709,0.49226
1.42392,0.25844
1.70943,0.74978
2.03323,0.53204
2.01885,0.42362
1.88728,0.41522
0.944668,0.21298
1.73309,0.268
1.06978,0.20554
1.87099,0.79864
1.56618,0.32484
1.02153,0.24848
4.11852,0.93718
1.76413,0.37818
