,class_id,day_week,time_day,Building,num_students,Friends
3880,121591,F,8.3,Cupples I,0,0
3886,121597,F,9.3,Cupples I,0,0
3892,121603,F,10.3,Cupples I,63,0
3898,121609,F,11.3,Cupples I,12,0
3904,121615,F,12.3,Cupples I,41,0
3910,121621,F,13.3,Cupples I,127,0
3916,121627,F,14.3,Cupples I,21,0
3922,121633,F,15.3,Cupples I,29,0
3928,121639,F,16.3,Cupples I,10,0
3934,121645,F,17.3,Cupples I,0,0
3940,121651,F,18.3,Cupples I,0,0
3946,121657,F,19.3,Cupples I,0,0
3953,121664,M,7.3,Cupples II,0,0
3959,121670,M,8.3,Cupples II,0,0
3965,121676,M,9.3,Cupples II,13,0
3971,121682,M,10.3,Cupples II,8,0
3977,121688,M,11.3,Cupples II,55,0
3983,121694,M,12.3,Cupples II,82,0
3989,121700,M,13.3,Cupples II,165,0
3995,121706,M,14.3,Cupples II,175,0
4001,121712,M,15.3,Cupples II,142,0
4007,121718,M,16.3,Cupples II,128,0
4013,121724,M,17.3,Cupples II,0,0
4019,121730,M,18.3,Cupples II,0,0
4025,121736,M,19.3,Cupples II,0,0
4032,121743,T,7.3,Cupples II,0,0
4038,121749,T,8.3,Cupples II,37,0
4044,121755,T,9.3,Cupples II,37,0
4050,121761,T,10.3,Cupples II,46,0
4056,121767,T,11.3,Cupples II,71,0
4062,121773,T,12.3,Cupples II,71,0
4068,121779,T,13.3,Cupples II,118,0
4074,121785,T,14.3,Cupples II,200,0
4080,121791,T,15.3,Cupples II,200,0
4086,121797,T,16.3,Cupples II,40,0
4092,121803,T,17.3,Cupples II,17,0
4098,121809,T,18.3,Cupples II,13,0
4104,121815,T,19.3,Cupples II,44,0
4111,121822,W,7.3,Cupples II,0,0
4117,121828,W,8.3,Cupples II,0,0
4123,121834,W,9.3,Cupples II,13,0
4129,121840,W,10.3,Cupples II,8,0
4135,121846,W,11.3,Cupples II,55,0
4141,121852,W,12.3,Cupples II,82,0
4147,121858,W,13.3,Cupples II,162,0
4153,121864,W,14.3,Cupples II,175,0
4159,121870,W,15.3,Cupples II,142,0
4165,121876,W,16.3,Cupples II,118,0
4171,121882,W,17.3,Cupples II,0,0
4177,121888,W,18.3,Cupples II,0,0
4183,121894,W,19.3,Cupples II,0,0
4190,121901,H,7.3,Cupples II,0,0
4196,121907,H,8.3,Cupples II,37,0
4202,121913,H,9.3,Cupples II,37,0
4208,121919,H,10.3,Cupples II,46,0
4214,121925,H,11.3,Cupples II,71,0
4220,121931,H,12.3,Cupples II,71,0
4226,121937,H,13.3,Cupples II,118,0
4232,121943,H,14.3,Cupples II,208,0
4238,121949,H,15.3,Cupples II,208,0
4244,121955,H,16.3,Cupples II,76,0
4250,121961,H,17.3,Cupples II,13,0
4256,121967,H,18.3,Cupples II,13,0
4262,121973,H,19.3,Cupples II,44,0
4269,121980,F,7.3,Cupples II,0,0
4275,121986,F,8.3,Cupples II,0,0
4281,121992,F,9.3,Cupples II,13,0
4287,121998,F,10.3,Cupples II,8,0
4293,122004,F,11.3,Cupples II,40,0
4299,122010,F,12.3,Cupples II,91,0
4305,122016,F,13.3,Cupples II,76,0
4311,122022,F,14.3,Cupples II,125,0
4317,122028,F,15.3,Cupples II,69,0
4323,122034,F,16.3,Cupples II,2,0
4329,122040,F,17.3,Cupples II,0,0
4335,122046,F,18.3,Cupples II,0,0
4341,122052,F,19.3,Cupples II,0,0
4348,122059,M,7.3,Danforth Ctr,0,0
4354,122065,M,8.3,Danforth Ctr,0,0
4360,122071,M,9.3,Danforth Ctr,0,0
4366,122077,M,10.3,Danforth Ctr,28,0
4372,122083,M,11.3,Danforth Ctr,16,0
4378,122089,M,12.3,Danforth Ctr,16,0
4384,122095,M,13.3,Danforth Ctr,28,0
4390,122101,M,14.3,Danforth Ctr,34,0
4396,122107,M,15.3,Danforth Ctr,34,0
4402,122113,M,16.3,Danforth Ctr,0,0
4408,122119,M,17.3,Danforth Ctr,0,0
4414,122125,M,18.3,Danforth Ctr,0,0
4420,122131,M,19.3,Danforth Ctr,0,0
4427,122138,T,7.3,Danforth Ctr,0,0
4433,122144,T,8.3,Danforth Ctr,0,0
4439,122150,T,9.3,Danforth Ctr,0,0
4445,122156,T,10.3,Danforth Ctr,34,0
4451,122162,T,11.3,Danforth Ctr,16,0
4457,122168,T,12.3,Danforth Ctr,16,0
4463,122174,T,13.3,Danforth Ctr,42,0
4469,122180,T,14.3,Danforth Ctr,4,0
4475,122186,T,15.3,Danforth Ctr,4,0
4481,122192,T,16.3,Danforth Ctr,0,0
4487,122198,T,17.3,Danforth Ctr,0,0
4493,122204,T,18.3,Danforth Ctr,0,0
4499,122210,T,19.3,Danforth Ctr,0,0
4506,122217,W,7.3,Danforth Ctr,0,0
4512,122223,W,8.3,Danforth Ctr,0,0
4518,122229,W,9.3,Danforth Ctr,0,0
4524,122235,W,10.3,Danforth Ctr,28,0
4530,122241,W,11.3,Danforth Ctr,0,0
4536,122247,W,12.3,Danforth Ctr,0,0
4542,122253,W,13.3,Danforth Ctr,28,0
4548,122259,W,14.3,Danforth Ctr,34,0
4554,122265,W,15.3,Danforth Ctr,34,0
4560,122271,W,16.3,Danforth Ctr,0,0
4566,122277,W,17.3,Danforth Ctr,0,0
4572,122283,W,18.3,Danforth Ctr,0,0
4578,122289,W,19.3,Danforth Ctr,0,0
4585,122296,H,7.3,Danforth Ctr,0,0
4591,122302,H,8.3,Danforth Ctr,0,0
4597,122308,H,9.3,Danforth Ctr,4,0
4603,122314,H,10.3,Danforth Ctr,34,0
4609,122320,H,11.3,Danforth Ctr,16,0
4615,122326,H,12.3,Danforth Ctr,16,0
4621,122332,H,13.3,Danforth Ctr,42,0
4627,122338,H,14.3,Danforth Ctr,4,0
4633,122344,H,15.3,Danforth Ctr,4,0
4639,122350,H,16.3,Danforth Ctr,0,0
4645,122356,H,17.3,Danforth Ctr,0,0
4651,122362,H,18.3,Danforth Ctr,0,0
4657,122368,H,19.3,Danforth Ctr,0,0
4664,122375,F,7.3,Danforth Ctr,0,0
4670,122381,F,8.3,Danforth Ctr,0,0
4676,122387,F,9.3,Danforth Ctr,0,0
4682,122393,F,10.3,Danforth Ctr,0,0
4688,122399,F,11.3,Danforth Ctr,0,0
4694,122405,F,12.3,Danforth Ctr,0,0
4700,122411,F,13.3,Danforth Ctr,0,0
4706,122417,F,14.3,Danforth Ctr,0,0
4712,122423,F,15.3,Danforth Ctr,0,0
4718,122429,F,16.3,Danforth Ctr,0,0
4724,122435,F,17.3,Danforth Ctr,0,0
4730,122441,F,18.3,Danforth Ctr,0,0
4736,122447,F,19.3,Danforth Ctr,0,0
4743,122454,M,7.3,Duncker,0,0
4749,122460,M,8.3,Duncker,0,0
4755,122466,M,9.3,Duncker,0,0
4761,122472,M,10.3,Duncker,20,0
4767,122478,M,11.3,Duncker,0,0
4773,122484,M,12.3,Duncker,0,0
4779,122490,M,13.3,Duncker,128,0
4785,122496,M,14.3,Duncker,29,0
4791,122502,M,15.3,Duncker,51,0
4797,122508,M,16.3,Duncker,37,0
4803,122514,M,17.3,Duncker,0,0
4809,122520,M,18.3,Duncker,29,0
4815,122526,M,19.3,Duncker,29,0
4822,122533,T,7.3,Duncker,0,0
4828,122539,T,8.3,Duncker,0,0
4834,122545,T,9.3,Duncker,0,0
4840,122551,T,10.3,Duncker,82,0
4846,122557,T,11.3,Duncker,0,0
4852,122563,T,12.3,Duncker,0,0
4858,122569,T,13.3,Duncker,0,0
4864,122575,T,14.3,Duncker,51,0
4870,122581,T,15.3,Duncker,51,0
4876,122587,T,16.3,Duncker,0,0
4882,122593,T,17.3,Duncker,59,0
4888,122599,T,18.3,Duncker,59,0
4894,122605,T,19.3,Duncker,59,0
4901,122612,W,7.3,Duncker,0,0
4907,122618,W,8.3,Duncker,0,0
4913,122624,W,9.3,Duncker,0,0
4919,122630,W,10.3,Duncker,20,0
4925,122636,W,11.3,Duncker,0,0
4931,122642,W,12.3,Duncker,0,0
4937,122648,W,13.3,Duncker,128,0
4943,122654,W,14.3,Duncker,24,0
4949,122660,W,15.3,Duncker,110,0
4955,122666,W,16.3,Duncker,24,0
4961,122672,W,17.3,Duncker,0,0
4967,122678,W,18.3,Duncker,0,0
4973,122684,W,19.3,Duncker,0,0
4980,122691,H,7.3,Duncker,0,0
4986,122697,H,8.3,Duncker,0,0
4992,122703,H,9.3,Duncker,0,0
4998,122709,H,10.3,Duncker,82,0
5004,122715,H,11.3,Duncker,0,0
5010,122721,H,12.3,Duncker,0,0
5016,122727,H,13.3,Duncker,0,0
5022,122733,H,14.3,Duncker,51,0
5028,122739,H,15.3,Duncker,51,0
5034,122745,H,16.3,Duncker,0,0
5040,122751,H,17.3,Duncker,0,0
5046,122757,H,18.3,Duncker,0,0
5052,122763,H,19.3,Duncker,0,0
5059,122770,F,7.3,Duncker,0,0
5065,122776,F,8.3,Duncker,0,0
5071,122782,F,9.3,Duncker,0,0
5077,122788,F,10.3,Duncker,20,0
5083,122794,F,11.3,Duncker,0,0
5089,122800,F,12.3,Duncker,0,0
5095,122806,F,13.3,Duncker,118,0
5101,122812,F,14.3,Duncker,0,0
5107,122818,F,15.3,Duncker,14,0
5113,122824,F,16.3,Duncker,0,0
5119,122830,F,17.3,Duncker,0,0
5125,122836,F,18.3,Duncker,0,0
5131,122842,F,19.3,Duncker,0,0
5138,122849,M,7.3,Eads,0,0
5144,122855,M,8.3,Eads,0,0
5150,122861,M,9.3,Eads,57,0
5156,122867,M,10.3,Eads,281,0
5162,122873,M,11.3,Eads,37,0
5168,122879,M,12.3,Eads,57,0
5174,122885,M,13.3,Eads,262,0
5180,122891,M,14.3,Eads,153,0
5186,122897,M,15.3,Eads,192,0
5192,122903,M,16.3,Eads,147,0
5198,122909,M,17.3,Eads,40,0
5204,122915,M,18.3,Eads,44,0
5210,122921,M,19.3,Eads,42,0
5217,122928,T,7.3,Eads,0,0
5223,122934,T,8.3,Eads,64,0
5229,122940,T,9.3,Eads,75,0
5235,122946,T,10.3,Eads,266,0
5241,122952,T,11.3,Eads,315,0
5247,122958,T,12.3,Eads,311,0
5253,122964,T,13.3,Eads,256,0
5259,122970,T,14.3,Eads,168,0
5265,122976,T,15.3,Eads,217,0
5271,122982,T,16.3,Eads,156,0
5277,122988,T,17.3,Eads,75,0
5283,122994,T,18.3,Eads,51,0
5289,123000,T,19.3,Eads,0,0
5296,123007,W,7.3,Eads,0,0
5302,123013,W,8.3,Eads,0,0
5308,123019,W,9.3,Eads,57,0
5314,123025,W,10.3,Eads,263,0
5320,123031,W,11.3,Eads,37,0
5326,123037,W,12.3,Eads,57,0
5332,123043,W,13.3,Eads,262,0
5338,123049,W,14.3,Eads,137,0
5344,123055,W,15.3,Eads,165,0
5350,123061,W,16.3,Eads,143,0
5356,123067,W,17.3,Eads,12,0
5362,123073,W,18.3,Eads,23,0
5368,123079,W,19.3,Eads,11,0
5375,123086,H,7.3,Eads,0,0
5381,123092,H,8.3,Eads,64,0
5387,123098,H,9.3,Eads,78,0
5393,123104,H,10.3,Eads,266,0
5399,123110,H,11.3,Eads,315,0
5405,123116,H,12.3,Eads,311,0
5411,123122,H,13.3,Eads,202,0
5417,123128,H,14.3,Eads,105,0
5423,123134,H,15.3,Eads,129,0
5429,123140,H,16.3,Eads,163,0
5435,123146,H,17.3,Eads,49,0
5441,123152,H,18.3,Eads,5,0
5447,123158,H,19.3,Eads,5,0
5454,123165,F,7.3,Eads,0,0
5460,123171,F,8.3,Eads,0,0
5466,123177,F,9.3,Eads,73,0
5472,123183,F,10.3,Eads,224,0
5478,123189,F,11.3,Eads,157,0
5484,123195,F,12.3,Eads,89,0
5490,123201,F,13.3,Eads,41,0
5496,123207,F,14.3,Eads,12,0
5502,123213,F,15.3,Eads,128,0
5508,123219,F,16.3,Eads,35,0
5514,123225,F,17.3,Eads,0,0
5520,123231,F,18.3,Eads,0,0
5526,123237,F,19.3,Eads,0,0
5533,123244,M,7.3,Givens,0,0
5539,123250,M,8.3,Givens,0,0
5545,123256,M,9.3,Givens,0,0
5551,123262,M,10.3,Givens,0,0
5557,123268,M,11.3,Givens,47,0
5563,123274,M,12.3,Givens,47,0
5569,123280,M,13.3,Givens,0,0
5575,123286,M,14.3,Givens,0,0
5581,123292,M,15.3,Givens,0,0
5587,123298,M,16.3,Givens,0,0
5593,123304,M,17.3,Givens,0,0
5599,123310,M,18.3,Givens,8,0
5605,123316,M,19.3,Givens,8,0
5612,123323,T,7.3,Givens,0,0
5618,123329,T,8.3,Givens,5,0
5624,123335,T,9.3,Givens,5,0
5630,123341,T,10.3,Givens,0,0
5636,123347,T,11.3,Givens,50,0
5642,123353,T,12.3,Givens,50,0
5648,123359,T,13.3,Givens,62,0
5654,123365,T,14.3,Givens,143,0
5660,123371,T,15.3,Givens,143,0
5666,123377,T,16.3,Givens,132,0
5672,123383,T,17.3,Givens,0,0
5678,123389,T,18.3,Givens,0,0
5684,123395,T,19.3,Givens,0,0
5691,123402,W,7.3,Givens,0,0
5697,123408,W,8.3,Givens,7,0
5703,123414,W,9.3,Givens,7,0
5709,123420,W,10.3,Givens,7,0
5715,123426,W,11.3,Givens,47,0
5721,123432,W,12.3,Givens,47,0
5727,123438,W,13.3,Givens,0,0
5733,123444,W,14.3,Givens,0,0
5739,123450,W,15.3,Givens,0,0
5745,123456,W,16.3,Givens,0,0
5751,123462,W,17.3,Givens,4,0
5757,123468,W,18.3,Givens,14,0
5763,123474,W,19.3,Givens,14,0
5770,123481,H,7.3,Givens,0,0
5776,123487,H,8.3,Givens,5,0
5782,123493,H,9.3,Givens,5,0
5788,123499,H,10.3,Givens,0,0
5794,123505,H,11.3,Givens,50,0
5800,123511,H,12.3,Givens,50,0
5806,123517,H,13.3,Givens,51,0
5812,123523,H,14.3,Givens,122,0
5818,123529,H,15.3,Givens,122,0
5824,123535,H,16.3,Givens,122,0
5830,123541,H,17.3,Givens,0,0
5836,123547,H,18.3,Givens,23,0
5842,123553,H,19.3,Givens,23,0
5849,123560,F,7.3,Givens,0,0
5855,123566,F,8.3,Givens,32,0
5861,123572,F,9.3,Givens,32,0
5867,123578,F,10.3,Givens,32,0
5873,123584,F,11.3,Givens,25,0
5879,123590,F,12.3,Givens,0,0
5885,123596,F,13.3,Givens,48,0
5891,123602,F,14.3,Givens,122,0
5897,123608,F,15.3,Givens,122,0
5903,123614,F,16.3,Givens,74,0
5909,123620,F,17.3,Givens,0,0
5915,123626,F,18.3,Givens,0,0
5921,123632,F,19.3,Givens,0,0
5928,123639,M,7.3,Green Hall,0,0
5934,123645,M,8.3,Green Hall,0,0
5940,123651,M,9.3,Green Hall,0,0
5946,123657,M,10.3,Green Hall,0,0
5952,123663,M,11.3,Green Hall,0,0
5958,123669,M,12.3,Green Hall,0,0
5964,123675,M,13.3,Green Hall,0,0
5970,123681,M,14.3,Green Hall,0,0
5976,123687,M,15.3,Green Hall,0,0
5982,123693,M,16.3,Green Hall,0,0
5988,123699,M,17.3,Green Hall,0,0
5994,123705,M,18.3,Green Hall,0,0
6000,123711,M,19.3,Green Hall,0,0
6007,123718,T,7.3,Green Hall,0,0
6013,123724,T,8.3,Green Hall,0,0
6019,123730,T,9.3,Green Hall,0,0
6025,123736,T,10.3,Green Hall,28,0
6031,123742,T,11.3,Green Hall,15,0
6037,123748,T,12.3,Green Hall,15,0
6043,123754,T,13.3,Green Hall,0,0
6049,123760,T,14.3,Green Hall,0,0
6055,123766,T,15.3,Green Hall,0,0
6061,123772,T,16.3,Green Hall,0,0
6067,123778,T,17.3,Green Hall,0,0
6073,123784,T,18.3,Green Hall,36,0
6079,123790,T,19.3,Green Hall,36,0
6086,123797,W,7.3,Green Hall,0,0
6092,123803,W,8.3,Green Hall,0,0
6098,123809,W,9.3,Green Hall,0,0
6104,123815,W,10.3,Green Hall,0,0
6110,123821,W,11.3,Green Hall,0,0
6116,123827,W,12.3,Green Hall,0,0
6122,123833,W,13.3,Green Hall,0,0
6128,123839,W,14.3,Green Hall,0,0
6134,123845,W,15.3,Green Hall,0,0
6140,123851,W,16.3,Green Hall,0,0
6146,123857,W,17.3,Green Hall,0,0
6152,123863,W,18.3,Green Hall,0,0
6158,123869,W,19.3,Green Hall,0,0
6165,123876,H,7.3,Green Hall,0,0
6171,123882,H,8.3,Green Hall,0,0
6177,123888,H,9.3,Green Hall,0,0
6183,123894,H,10.3,Green Hall,28,0
6189,123900,H,11.3,Green Hall,15,0
6195,123906,H,12.3,Green Hall,15,0
6201,123912,H,13.3,Green Hall,0,0
6207,123918,H,14.3,Green Hall,0,0
6213,123924,H,15.3,Green Hall,0,0
6219,123930,H,16.3,Green Hall,0,0
6225,123936,H,17.3,Green Hall,0,0
6231,123942,H,18.3,Green Hall,12,0
6237,123948,H,19.3,Green Hall,12,0
6244,123955,F,7.3,Green Hall,0,0
6250,123961,F,8.3,Green Hall,44,0
6256,123967,F,9.3,Green Hall,44,0
6262,123973,F,10.3,Green Hall,182,0
6268,123979,F,11.3,Green Hall,0,0
6274,123985,F,12.3,Green Hall,0,0
6280,123991,F,13.3,Green Hall,0,0
6286,123997,F,14.3,Green Hall,0,0
6292,124003,F,15.3,Green Hall,0,0
6298,124009,F,16.3,Green Hall,0,0
6304,124015,F,17.3,Green Hall,0,0
6310,124021,F,18.3,Green Hall,0,0
6316,124027,F,19.3,Green Hall,0,0
6323,124034,M,7.3,Hillman,0,0
6329,124040,M,8.3,Hillman,0,0
6335,124046,M,9.3,Hillman,123,0
6341,124052,M,10.3,Hillman,249,0
6347,124058,M,11.3,Hillman,123,0
6353,124064,M,12.3,Hillman,0,0
6359,124070,M,13.3,Hillman,190,0
6365,124076,M,14.3,Hillman,216,0
6371,124082,M,15.3,Hillman,216,0
6377,124088,M,16.3,Hillman,11,0
6383,124094,M,17.3,Hillman,32,0
6389,124100,M,18.3,Hillman,32,0
6395,124106,M,19.3,Hillman,32,0
6402,124113,T,7.3,Hillman,0,0
6408,124119,T,8.3,Hillman,83,0
6414,124125,T,9.3,Hillman,149,0
6420,124131,T,10.3,Hillman,194,0
6426,124137,T,11.3,Hillman,114,0
6432,124143,T,12.3,Hillman,48,0
6438,124149,T,13.3,Hillman,116,0
6444,124155,T,14.3,Hillman,180,0
6450,124161,T,15.3,Hillman,180,0
6456,124167,T,16.3,Hillman,0,0
6462,124173,T,17.3,Hillman,53,0
6468,124179,T,18.3,Hillman,53,0
6474,124185,T,19.3,Hillman,53,0
6481,124192,W,7.3,Hillman,0,0
6487,124198,W,8.3,Hillman,0,0
6493,124204,W,9.3,Hillman,86,0
6499,124210,W,10.3,Hillman,212,0
6505,124216,W,11.3,Hillman,86,0
6511,124222,W,12.3,Hillman,0,0
6517,124228,W,13.3,Hillman,190,0
6523,124234,W,14.3,Hillman,205,0
6529,124240,W,15.3,Hillman,205,0
6535,124246,W,16.3,Hillman,0,0
6541,124252,W,17.3,Hillman,0,0
6547,124258,W,18.3,Hillman,0,0
6553,124264,W,19.3,Hillman,0,0
6560,124271,H,7.3,Hillman,0,0
6566,124277,H,8.3,Hillman,83,0
6572,124283,H,9.3,Hillman,139,0
6578,124289,H,10.3,Hillman,184,0
6584,124295,H,11.3,Hillman,104,0
6590,124301,H,12.3,Hillman,48,0
6596,124307,H,13.3,Hillman,169,0
6602,124313,H,14.3,Hillman,215,0
6608,124319,H,15.3,Hillman,215,0
6614,124325,H,16.3,Hillman,0,0
6620,124331,H,17.3,Hillman,23,0
6626,124337,H,18.3,Hillman,23,0
6632,124343,H,19.3,Hillman,23,0
6639,124350,F,7.3,Hillman,0,0
6645,124356,F,8.3,Hillman,28,0
6651,124362,F,9.3,Hillman,62,0
6657,124368,F,10.3,Hillman,62,0
6663,124374,F,11.3,Hillman,62,0
6669,124380,F,12.3,Hillman,55,0
6675,124386,F,13.3,Hillman,55,0
6681,124392,F,14.3,Hillman,150,0
6687,124398,F,15.3,Hillman,67,0
6693,124404,F,16.3,Hillman,44,0
6699,124410,F,17.3,Hillman,0,0
6705,124416,F,18.3,Hillman,0,0
6711,124422,F,19.3,Hillman,0,0
6718,124429,M,7.3,January Hall,0,0
6724,124435,M,8.3,January Hall,0,0
6730,124441,M,9.3,January Hall,4,0
6736,124447,M,10.3,January Hall,46,0
6742,124453,M,11.3,January Hall,31,0
6748,124459,M,12.3,January Hall,9,0
6754,124465,M,13.3,January Hall,3,0
6760,124471,M,14.3,January Hall,0,0
6766,124477,M,15.3,January Hall,15,0
6772,124483,M,16.3,January Hall,32,0
6778,124489,M,17.3,January Hall,20,0
6784,124495,M,18.3,January Hall,0,0
6790,124501,M,19.3,January Hall,0,0
6797,124508,T,7.3,January Hall,0,0
6803,124514,T,8.3,January Hall,38,0
6809,124520,T,9.3,January Hall,38,0
6815,124526,T,10.3,January Hall,51,0
6821,124532,T,11.3,January Hall,80,0
6827,124538,T,12.3,January Hall,76,0
6833,124544,T,13.3,January Hall,6,0
6839,124550,T,14.3,January Hall,103,0
6845,124556,T,15.3,January Hall,181,0
6851,124562,T,16.3,January Hall,131,0
6857,124568,T,17.3,January Hall,78,0
6863,124574,T,18.3,January Hall,0,0
6869,124580,T,19.3,January Hall,0,0
6876,124587,W,7.3,January Hall,0,0
6882,124593,W,8.3,January Hall,0,0
6888,124599,W,9.3,January Hall,4,0
6894,124605,W,10.3,January Hall,46,0
6900,124611,W,11.3,January Hall,37,0
6906,124617,W,12.3,January Hall,9,0
6912,124623,W,13.3,January Hall,3,0
6918,124629,W,14.3,January Hall,0,0
6924,124635,W,15.3,January Hall,15,0
6930,124641,W,16.3,January Hall,12,0
6936,124647,W,17.3,January Hall,0,0
6942,124653,W,18.3,January Hall,0,0
6948,124659,W,19.3,January Hall,0,0
6955,124666,H,7.3,January Hall,0,0
6961,124672,H,8.3,January Hall,38,0
6967,124678,H,9.3,January Hall,38,0
6973,124684,H,10.3,January Hall,51,0
6979,124690,H,11.3,January Hall,80,0
6985,124696,H,12.3,January Hall,76,0
6991,124702,H,13.3,January Hall,6,0
6997,124708,H,14.3,January Hall,103,0
7003,124714,H,15.3,January Hall,187,0
7009,124720,H,16.3,January Hall,94,0
7015,124726,H,17.3,January Hall,84,0
7021,124732,H,18.3,January Hall,0,0
7027,124738,H,19.3,January Hall,0,0
7034,124745,F,7.3,January Hall,0,0
7040,124751,F,8.3,January Hall,0,0
7046,124757,F,9.3,January Hall,4,0
7052,124763,F,10.3,January Hall,36,0
7058,124769,F,11.3,January Hall,69,0
7064,124775,F,12.3,January Hall,0,0
7070,124781,F,13.3,January Hall,0,0
7076,124787,F,14.3,January Hall,0,0
7082,124793,F,15.3,January Hall,68,0
7088,124799,F,16.3,January Hall,59,0
7094,124805,F,17.3,January Hall,0,0
7100,124811,F,18.3,January Hall,0,0
7106,124817,F,19.3,January Hall,0,0
7113,124824,M,7.3,Jubel,0,0
7119,124830,M,8.3,Jubel,0,0
7125,124836,M,9.3,Jubel,48,0
7131,124842,M,10.3,Jubel,85,0
7137,124848,M,11.3,Jubel,87,0
7143,124854,M,12.3,Jubel,0,0
7149,124860,M,13.3,Jubel,59,0
7155,124866,M,14.3,Jubel,21,0
7161,124872,M,15.3,Jubel,21,0
7167,124878,M,16.3,Jubel,9,0
7173,124884,M,17.3,Jubel,10,0
7179,124890,M,18.3,Jubel,10,0
7185,124896,M,19.3,Jubel,0,0
7192,124903,T,7.3,Jubel,0,0
7198,124909,T,8.3,Jubel,27,0
7204,124915,T,9.3,Jubel,27,0
7210,124921,T,10.3,Jubel,50,0
7216,124927,T,11.3,Jubel,73,0
7222,124933,T,12.3,Jubel,73,0
7228,124939,T,13.3,Jubel,108,0
7234,124945,T,14.3,Jubel,45,0
7240,124951,T,15.3,Jubel,41,0
7246,124957,T,16.3,Jubel,24,0
7252,124963,T,17.3,Jubel,78,0
7258,124969,T,18.3,Jubel,67,0
7264,124975,T,19.3,Jubel,0,0
7271,124982,W,7.3,Jubel,0,0
7277,124988,W,8.3,Jubel,0,0
7283,124994,W,9.3,Jubel,48,0
7289,125000,W,10.3,Jubel,85,0
7295,125006,W,11.3,Jubel,87,0
7301,125012,W,12.3,Jubel,0,0
7307,125018,W,13.3,Jubel,68,0
7313,125024,W,14.3,Jubel,21,0
7319,125030,W,15.3,Jubel,21,0
7325,125036,W,16.3,Jubel,9,0
7331,125042,W,17.3,Jubel,10,0
7337,125048,W,18.3,Jubel,10,0
7343,125054,W,19.3,Jubel,0,0
7350,125061,H,7.3,Jubel,0,0
7356,125067,H,8.3,Jubel,27,0
7362,125073,H,9.3,Jubel,27,0
7368,125079,H,10.3,Jubel,50,0
7374,125085,H,11.3,Jubel,87,0
7380,125091,H,12.3,Jubel,87,0
7386,125097,H,13.3,Jubel,104,0
7392,125103,H,14.3,Jubel,41,0
7398,125109,H,15.3,Jubel,41,0
7404,125115,H,16.3,Jubel,24,0
7410,125121,H,17.3,Jubel,78,0
7416,125127,H,18.3,Jubel,67,0
7422,125133,H,19.3,Jubel,0,0
7429,125140,F,7.3,Jubel,0,0
7435,125146,F,8.3,Jubel,0,0
7441,125152,F,9.3,Jubel,51,0
7447,125158,F,10.3,Jubel,85,0
7453,125164,F,11.3,Jubel,87,0
7459,125170,F,12.3,Jubel,0,0
7465,125176,F,13.3,Jubel,0,0
7471,125182,F,14.3,Jubel,0,0
7477,125188,F,15.3,Jubel,0,0
7483,125194,F,16.3,Jubel,0,0
7489,125200,F,17.3,Jubel,0,0
7495,125206,F,18.3,Jubel,0,0
7501,125212,F,19.3,Jubel,0,0
7508,125219,M,7.3,Kemper,0,0
7514,125225,M,8.3,Kemper,0,0
7520,125231,M,9.3,Kemper,0,0
7526,125237,M,10.3,Kemper,24,0
7532,125243,M,11.3,Kemper,58,0
7538,125249,M,12.3,Kemper,58,0
7544,125255,M,13.3,Kemper,78,0
7550,125261,M,14.3,Kemper,20,0
7556,125267,M,15.3,Kemper,30,0
7562,125273,M,16.3,Kemper,10,0
7568,125279,M,17.3,Kemper,10,0
7574,125285,M,18.3,Kemper,0,0
7580,125291,M,19.3,Kemper,0,0
7587,125298,T,7.3,Kemper,0,0
7593,125304,T,8.3,Kemper,60,0
7599,125310,T,9.3,Kemper,60,0
7605,125316,T,10.3,Kemper,60,0
7611,125322,T,11.3,Kemper,28,0
7617,125328,T,12.3,Kemper,28,0
7623,125334,T,13.3,Kemper,60,0
7629,125340,T,14.3,Kemper,30,0
7635,125346,T,15.3,Kemper,30,0
7641,125352,T,16.3,Kemper,39,0
7647,125358,T,17.3,Kemper,39,0
7653,125364,T,18.3,Kemper,39,0
7659,125370,T,19.3,Kemper,0,0
7666,125377,W,7.3,Kemper,0,0
7672,125383,W,8.3,Kemper,0,0
7678,125389,W,9.3,Kemper,0,0
7684,125395,W,10.3,Kemper,50,0
7690,125401,W,11.3,Kemper,84,0
7696,125407,W,12.3,Kemper,84,0
7702,125413,W,13.3,Kemper,78,0
7708,125419,W,14.3,Kemper,30,0
7714,125425,W,15.3,Kemper,30,0
7720,125431,W,16.3,Kemper,10,0
7726,125437,W,17.3,Kemper,0,0
7732,125443,W,18.3,Kemper,0,0
7738,125449,W,19.3,Kemper,0,0
7745,125456,H,7.3,Kemper,0,0
7751,125462,H,8.3,Kemper,60,0
7757,125468,H,9.3,Kemper,60,0
7763,125474,H,10.3,Kemper,60,0
7769,125480,H,11.3,Kemper,28,0
7775,125486,H,12.3,Kemper,28,0
7781,125492,H,13.3,Kemper,60,0
7787,125498,H,14.3,Kemper,30,0
7793,125504,H,15.3,Kemper,52,0
7799,125510,H,16.3,Kemper,22,0
7805,125516,H,17.3,Kemper,22,0
7811,125522,H,18.3,Kemper,0,0
7817,125528,H,19.3,Kemper,0,0
7824,125535,F,7.3,Kemper,0,0
7830,125541,F,8.3,Kemper,0,0
7836,125547,F,9.3,Kemper,0,0
